"siteID","date","Year","Month","Tmin","Tmax","Tavg","P"
"Pitilla","2012-03-01",2012,3,19.75,26.75,23.25,40.87
"Rancho Harold","2012-03-01",2012,3,19.85,27.95,23.9,17.16
"Cacao Arenales","2012-04-01",2012,4,18.45,26.65,22.55,37.59
"Bosque Humedo","2012-04-01",2012,4,23.25,30.25,26.75,27.03
"Naranjo Carbonal","2012-04-01",2012,4,25.35,30.95,28.15,19.09
"Cacao Sendero Circular","2012-04-01",2012,4,17.45,25.55,21.5,38.4
"Gongora","2012-04-01",2012,4,21.05,29.55,25.3,32.42
"Rincon 1000","2012-04-01",2012,4,18.05,26.65,22.35,46.84
"Rincon 1200","2012-04-01",2012,4,16.75,25.15,20.95,48.01
"Maritza","2012-04-01",2012,4,21.15,29.15,25.15,31.59
"Pitilla","2012-04-01",2012,4,20.55,27.65,24.1,46.07
"Rancho Harold","2012-04-01",2012,4,20.25,28.65,24.45,34.32
"Cacao Arenales","2012-05-01",2012,5,18.85,25.95,22.4,113.46
"Bosque Humedo","2012-05-01",2012,5,23.55,29.65,26.6,100.17
"Naranjo Carbonal","2012-05-01",2012,5,25.55,30.45,28,77.47
"Cacao Sendero Circular","2012-05-01",2012,5,17.95,24.95,21.45,115.7
"Gongora","2012-05-01",2012,5,21.45,28.75,25.1,104.02
"Rincon 1000","2012-05-01",2012,5,18.45,25.95,22.2,129.07
"Rincon 1200","2012-05-01",2012,5,17.15,24.45,20.8,131.73
"Maritza","2012-05-01",2012,5,21.55,28.55,25.05,102.67
"Pitilla","2012-05-01",2012,5,20.95,27.25,24.1,131.69
"Rancho Harold","2012-05-01",2012,5,20.65,27.95,24.3,107.43
"Cacao Arenales","2012-06-01",2012,6,18.85,24.85,21.85,250.72
"Bosque Humedo","2012-06-01",2012,6,23.25,28.45,25.85,238.36
"Naranjo Carbonal","2012-06-01",2012,6,25.15,29.45,27.3,191.22
"Cacao Sendero Circular","2012-06-01",2012,6,18.05,23.95,21,254.62
"Gongora","2012-06-01",2012,6,21.25,27.45,24.35,237.18
"Rincon 1000","2012-06-01",2012,6,18.45,25.05,21.75,268.26
"Rincon 1200","2012-06-01",2012,6,17.25,23.75,20.5,274.67
"Maritza","2012-06-01",2012,6,21.45,27.25,24.35,227.57
"Pitilla","2012-06-01",2012,6,20.95,26.25,23.6,272.87
"Rancho Harold","2012-06-01",2012,6,20.45,26.65,23.55,242.02
"Cacao Arenales","2012-07-01",2012,7,19.15,24.15,21.65,310.81
"Bosque Humedo","2012-07-01",2012,7,23.35,27.85,25.6,195.81
"Naranjo Carbonal","2012-07-01",2012,7,25.15,29.25,27.2,128.09
"Cacao Sendero Circular","2012-07-01",2012,7,18.45,23.35,20.9,322.85
"Gongora","2012-07-01",2012,7,21.35,26.55,23.95,249.28
"Rincon 1000","2012-07-01",2012,7,18.85,24.15,21.5,315.97
"Rincon 1200","2012-07-01",2012,7,17.85,22.95,20.4,332.82
"Maritza","2012-07-01",2012,7,21.45,26.25,23.85,276.59
"Pitilla","2012-07-01",2012,7,20.85,25.25,23.05,432.14
"Rancho Harold","2012-07-01",2012,7,20.65,25.85,23.25,269.09
"Cacao Arenales","2012-08-01",2012,8,18.45,24.65,21.55,248.24
"Bosque Humedo","2012-08-01",2012,8,22.95,28.35,25.65,219.81
"Naranjo Carbonal","2012-08-01",2012,8,24.95,29.45,27.2,163.03
"Cacao Sendero Circular","2012-08-01",2012,8,17.55,23.65,20.6,253.37
"Gongora","2012-08-01",2012,8,20.85,27.25,24.05,227.27
"Rincon 1000","2012-08-01",2012,8,18.05,24.85,21.45,262.36
"Rincon 1200","2012-08-01",2012,8,16.85,23.55,20.2,270.38
"Maritza","2012-08-01",2012,8,21.05,26.95,24,228.02
"Pitilla","2012-08-01",2012,8,20.55,25.95,23.25,286.44
"Rancho Harold","2012-08-01",2012,8,20.05,26.45,23.25,234.58
"Cacao Arenales","2012-09-01",2012,9,18.55,24.15,21.35,227.36
"Bosque Humedo","2012-09-01",2012,9,22.95,27.85,25.4,190.4
"Naranjo Carbonal","2012-09-01",2012,9,24.85,29.05,26.95,141.14
"Cacao Sendero Circular","2012-09-01",2012,9,17.75,23.25,20.5,233.84
"Gongora","2012-09-01",2012,9,20.85,26.65,23.75,198.78
"Rincon 1000","2012-09-01",2012,9,18.25,24.35,21.3,229.33
"Rincon 1200","2012-09-01",2012,9,17.05,23.05,20.05,239.06
"Maritza","2012-09-01",2012,9,21.05,26.45,23.75,210.8
"Pitilla","2012-09-01",2012,9,20.55,25.45,23,283.55
"Rancho Harold","2012-09-01",2012,9,20.15,25.85,23,208.14
"Cacao Arenales","2012-10-01",2012,10,18.25,23.55,20.9,254.07
"Bosque Humedo","2012-10-01",2012,10,22.55,27.05,24.8,275.69
"Naranjo Carbonal","2012-10-01",2012,10,24.55,28.15,26.35,249.67
"Cacao Sendero Circular","2012-10-01",2012,10,17.45,22.65,20.05,256.36
"Gongora","2012-10-01",2012,10,20.55,26.05,23.3,253.83
"Rincon 1000","2012-10-01",2012,10,17.85,23.65,20.75,260.75
"Rincon 1200","2012-10-01",2012,10,16.65,22.45,19.55,262.42
"Maritza","2012-10-01",2012,10,20.85,25.85,23.35,236.17
"Pitilla","2012-10-01",2012,10,20.35,25.05,22.7,258.43
"Rancho Harold","2012-10-01",2012,10,19.85,25.25,22.55,254.02
"Cacao Arenales","2012-11-01",2012,11,18.25,23.05,20.65,243.51
"Bosque Humedo","2012-11-01",2012,11,22.65,27.05,24.85,82.6
"Naranjo Carbonal","2012-11-01",2012,11,24.45,28.35,26.4,38.19
"Cacao Sendero Circular","2012-11-01",2012,11,17.45,22.15,19.8,257.05
"Gongora","2012-11-01",2012,11,20.55,25.55,23.05,169.94
"Rincon 1000","2012-11-01",2012,11,17.95,23.15,20.55,248.59
"Rincon 1200","2012-11-01",2012,11,16.85,21.85,19.35,275.4
"Maritza","2012-11-01",2012,11,20.65,25.35,23,201.83
"Pitilla","2012-11-01",2012,11,20.05,24.35,22.2,401.97
"Rancho Harold","2012-11-01",2012,11,19.85,24.85,22.35,192.72
"Cacao Arenales","2012-12-01",2012,12,18.25,23.85,21.05,105.39
"Bosque Humedo","2012-12-01",2012,12,22.65,27.75,25.2,33.41
"Naranjo Carbonal","2012-12-01",2012,12,24.45,29.05,26.75,14.52
"Cacao Sendero Circular","2012-12-01",2012,12,17.45,22.95,20.2,111.53
"Gongora","2012-12-01",2012,12,20.55,26.45,23.5,72.85
"Rincon 1000","2012-12-01",2012,12,18.05,23.85,20.95,115.26
"Rincon 1200","2012-12-01",2012,12,16.85,22.55,19.7,127.86
"Maritza","2012-12-01",2012,12,20.65,26.05,23.35,86.32
"Pitilla","2012-12-01",2012,12,20.05,24.85,22.45,175.31
"Rancho Harold","2012-12-01",2012,12,19.85,25.65,22.75,82.82
"Cacao Arenales","2013-01-01",2013,1,18.65,24.95,21.8,42.95
"Bosque Humedo","2013-01-01",2013,1,22.65,28.35,25.5,10.18
"Naranjo Carbonal","2013-01-01",2013,1,24.35,29.35,26.85,3.5
"Cacao Sendero Circular","2013-01-01",2013,1,17.85,24.15,21,45.88
"Gongora","2013-01-01",2013,1,20.75,27.35,24.05,28.03
"Rincon 1000","2013-01-01",2013,1,18.35,24.95,21.65,46.39
"Rincon 1200","2013-01-01",2013,1,17.25,23.75,20.5,52.47
"Maritza","2013-01-01",2013,1,20.75,26.85,23.8,34.71
"Pitilla","2013-01-01",2013,1,20.05,25.55,22.8,76.56
"Rancho Harold","2013-01-01",2013,1,20.15,26.65,23.4,32.51
"Cacao Arenales","2013-02-01",2013,2,17.95,25.65,21.8,21.03
"Bosque Humedo","2013-02-01",2013,2,22.25,29.05,25.65,4.32
"Naranjo Carbonal","2013-02-01",2013,2,24.15,29.85,27,1.33
"Cacao Sendero Circular","2013-02-01",2013,2,17.15,24.75,20.95,22.47
"Gongora","2013-02-01",2013,2,20.35,28.35,24.35,13.51
"Rincon 1000","2013-02-01",2013,2,17.65,25.65,21.65,24.8
"Rincon 1200","2013-02-01",2013,2,16.45,24.25,20.35,28.01
"Maritza","2013-02-01",2013,2,20.35,27.75,24.05,16.79
"Pitilla","2013-02-01",2013,2,19.65,26.25,22.95,38.81
"Rancho Harold","2013-02-01",2013,2,19.55,27.45,23.5,15.78
"Cacao Arenales","2013-03-01",2013,3,18.25,26.45,22.35,17.64
"Bosque Humedo","2013-03-01",2013,3,22.65,29.65,26.15,4.52
"Naranjo Carbonal","2013-03-01",2013,3,24.35,30.15,27.25,2.23
"Cacao Sendero Circular","2013-03-01",2013,3,17.35,25.45,21.4,18.73
"Gongora","2013-03-01",2013,3,20.75,29.15,24.95,11.79
"Rincon 1000","2013-03-01",2013,3,17.95,26.45,22.2,22.35
"Rincon 1200","2013-03-01",2013,3,16.75,25.05,20.9,25.11
"Maritza","2013-03-01",2013,3,20.75,28.65,24.7,13.5
"Pitilla","2013-03-01",2013,3,19.95,27.15,23.55,30.85
"Rancho Harold","2013-03-01",2013,3,19.95,28.35,24.15,13.63
"Cacao Arenales","2013-04-01",2013,4,18.75,27.75,23.25,9.45
"Bosque Humedo","2013-04-01",2013,4,23.55,31.25,27.4,3.73
"Naranjo Carbonal","2013-04-01",2013,4,25.65,31.75,28.7,2.5
"Cacao Sendero Circular","2013-04-01",2013,4,17.85,26.75,22.3,9.9
"Gongora","2013-04-01",2013,4,21.45,30.85,26.15,6.88
"Rincon 1000","2013-04-01",2013,4,18.45,27.65,23.05,14.65
"Rincon 1200","2013-04-01",2013,4,17.05,26.15,21.6,15.39
"Maritza","2013-04-01",2013,4,21.55,30.25,25.9,7.44
"Pitilla","2013-04-01",2013,4,20.85,28.65,24.75,15.14
"Rancho Harold","2013-04-01",2013,4,20.65,29.95,25.3,7.69
"Cacao Arenales","2013-05-01",2013,5,18.55,26.65,22.6,473.62
"Bosque Humedo","2013-05-01",2013,5,23.35,30.35,26.85,425.18
"Naranjo Carbonal","2013-05-01",2013,5,25.35,30.95,28.15,358.86
"Cacao Sendero Circular","2013-05-01",2013,5,17.55,25.65,21.6,479.62
"Gongora","2013-05-01",2013,5,21.25,29.75,25.5,444.51
"Rincon 1000","2013-05-01",2013,5,18.15,26.65,22.4,534.64
"Rincon 1200","2013-05-01",2013,5,16.85,25.15,21,543.5
"Maritza","2013-05-01",2013,5,21.35,29.35,25.35,414.98
"Pitilla","2013-05-01",2013,5,20.75,27.85,24.3,518.46
"Rancho Harold","2013-05-01",2013,5,20.45,28.75,24.6,456.5
"Cacao Arenales","2013-06-01",2013,6,18.95,24.55,21.75,259.6
"Bosque Humedo","2013-06-01",2013,6,23.25,28.05,25.65,209.39
"Naranjo Carbonal","2013-06-01",2013,6,25.05,29.05,27.05,151.14
"Cacao Sendero Circular","2013-06-01",2013,6,18.15,23.65,20.9,264.97
"Gongora","2013-06-01",2013,6,21.25,27.05,24.15,238.32
"Rincon 1000","2013-06-01",2013,6,18.65,24.65,21.65,258.1
"Rincon 1200","2013-06-01",2013,6,17.45,23.35,20.4,266.65
"Maritza","2013-06-01",2013,6,21.45,26.85,24.15,237.42
"Pitilla","2013-06-01",2013,6,20.95,25.85,23.4,300.25
"Rancho Harold","2013-06-01",2013,6,20.55,26.35,23.45,245.79
"Cacao Arenales","2013-07-01",2013,7,18.75,23.95,21.35,310.85
"Bosque Humedo","2013-07-01",2013,7,22.95,27.65,25.3,283.87
"Naranjo Carbonal","2013-07-01",2013,7,24.75,28.85,26.8,216.6
"Cacao Sendero Circular","2013-07-01",2013,7,17.95,23.05,20.5,320.83
"Gongora","2013-07-01",2013,7,20.95,26.35,23.65,269.23
"Rincon 1000","2013-07-01",2013,7,18.45,23.95,21.2,269.2
"Rincon 1200","2013-07-01",2013,7,17.25,22.75,20,282.73
"Maritza","2013-07-01",2013,7,21.15,26.15,23.65,296.75
"Pitilla","2013-07-01",2013,7,20.65,25.15,22.9,383.24
"Rancho Harold","2013-07-01",2013,7,20.25,25.65,22.95,281.88
"Cacao Arenales","2013-08-01",2013,8,18.55,24.15,21.35,511.04
"Bosque Humedo","2013-08-01",2013,8,22.85,27.75,25.3,428.74
"Naranjo Carbonal","2013-08-01",2013,8,24.75,28.95,26.85,322.68
"Cacao Sendero Circular","2013-08-01",2013,8,17.75,23.25,20.5,524.31
"Gongora","2013-08-01",2013,8,20.85,26.65,23.75,451.2
"Rincon 1000","2013-08-01",2013,8,18.25,24.35,21.3,523.71
"Rincon 1200","2013-08-01",2013,8,17.05,23.05,20.05,544.15
"Maritza","2013-08-01",2013,8,21.05,26.35,23.7,464.42
"Pitilla","2013-08-01",2013,8,20.55,25.35,22.95,635.16
"Rancho Harold","2013-08-01",2013,8,20.15,25.85,23,471.28
"Cacao Arenales","2013-09-01",2013,9,18.55,24.35,21.45,462.85
"Bosque Humedo","2013-09-01",2013,9,22.75,27.45,25.1,455.04
"Naranjo Carbonal","2013-09-01",2013,9,24.45,28.25,26.35,371.99
"Cacao Sendero Circular","2013-09-01",2013,9,17.65,23.45,20.55,468.63
"Gongora","2013-09-01",2013,9,20.85,26.75,23.8,461.57
"Rincon 1000","2013-09-01",2013,9,17.95,24.65,21.3,476.5
"Rincon 1200","2013-09-01",2013,9,16.85,23.35,20.1,479.21
"Maritza","2013-09-01",2013,9,21.05,26.65,23.85,438.15
"Pitilla","2013-09-01",2013,9,20.65,25.75,23.2,454.27
"Rancho Harold","2013-09-01",2013,9,20.05,26.05,23.05,461.42
"Cacao Arenales","2013-10-01",2013,10,18.35,23.95,21.15,452.13
"Bosque Humedo","2013-10-01",2013,10,22.75,27.55,25.15,416.73
"Naranjo Carbonal","2013-10-01",2013,10,24.65,28.65,26.65,321.28
"Cacao Sendero Circular","2013-10-01",2013,10,17.55,23.05,20.3,464.11
"Gongora","2013-10-01",2013,10,20.75,26.55,23.65,408.18
"Rincon 1000","2013-10-01",2013,10,18.05,24.25,21.15,448.98
"Rincon 1200","2013-10-01",2013,10,16.85,22.95,19.9,466.36
"Maritza","2013-10-01",2013,10,20.95,26.35,23.65,423.28
"Pitilla","2013-10-01",2013,10,20.45,25.35,22.9,546.99
"Rancho Harold","2013-10-01",2013,10,19.95,25.75,22.85,421.74
"Cacao Arenales","2013-11-01",2013,11,18.15,23.45,20.8,215.16
"Bosque Humedo","2013-11-01",2013,11,22.55,27.15,24.85,153.67
"Naranjo Carbonal","2013-11-01",2013,11,24.45,28.45,26.45,112.73
"Cacao Sendero Circular","2013-11-01",2013,11,17.25,22.55,19.9,223.48
"Gongora","2013-11-01",2013,11,20.45,26.05,23.25,177.02
"Rincon 1000","2013-11-01",2013,11,17.75,23.65,20.7,215.82
"Rincon 1200","2013-11-01",2013,11,16.55,22.35,19.45,229.66
"Maritza","2013-11-01",2013,11,20.65,25.75,23.2,195.24
"Pitilla","2013-11-01",2013,11,20.15,24.75,22.45,303.11
"Rancho Harold","2013-11-01",2013,11,19.75,25.25,22.5,188.93
"Cacao Arenales","2013-12-01",2013,12,18.25,23.45,20.85,133.13
"Bosque Humedo","2013-12-01",2013,12,22.45,27.15,24.8,45.42
"Naranjo Carbonal","2013-12-01",2013,12,24.35,28.55,26.45,19.5
"Cacao Sendero Circular","2013-12-01",2013,12,17.45,22.55,20,140.65
"Gongora","2013-12-01",2013,12,20.45,25.95,23.2,93.38
"Rincon 1000","2013-12-01",2013,12,17.95,23.55,20.75,137.17
"Rincon 1200","2013-12-01",2013,12,16.85,22.35,19.6,151.34
"Maritza","2013-12-01",2013,12,20.55,25.55,23.05,112.09
"Pitilla","2013-12-01",2013,12,19.95,24.45,22.2,218.63
"Rancho Harold","2013-12-01",2013,12,19.75,25.15,22.45,105.64
"Cacao Arenales","2014-01-01",2014,1,18.15,23.85,21,11.8
"Bosque Humedo","2014-01-01",2014,1,22.25,27.55,24.9,3.09
"Naranjo Carbonal","2014-01-01",2014,1,23.95,28.65,26.3,1.06
"Cacao Sendero Circular","2014-01-01",2014,1,17.35,22.95,20.15,12.63
"Gongora","2014-01-01",2014,1,20.35,26.35,23.35,7.82
"Rincon 1000","2014-01-01",2014,1,17.85,24.05,20.95,12.89
"Rincon 1200","2014-01-01",2014,1,16.75,22.75,19.75,14.49
"Maritza","2014-01-01",2014,1,20.35,25.85,23.1,9.67
"Pitilla","2014-01-01",2014,1,19.65,24.65,22.15,20.92
"Rancho Harold","2014-01-01",2014,1,19.65,25.55,22.6,9.01
"Cacao Arenales","2014-02-01",2014,2,17.85,25.35,21.6,20.82
"Bosque Humedo","2014-02-01",2014,2,22.15,28.85,25.5,3.92
"Naranjo Carbonal","2014-02-01",2014,2,24.05,29.65,26.85,1.02
"Cacao Sendero Circular","2014-02-01",2014,2,17.05,24.45,20.75,22.35
"Gongora","2014-02-01",2014,2,20.25,28.05,24.15,13.06
"Rincon 1000","2014-02-01",2014,2,17.55,25.45,21.5,21.54
"Rincon 1200","2014-02-01",2014,2,16.45,24.15,20.3,24.72
"Maritza","2014-02-01",2014,2,20.25,27.45,23.85,16.96
"Pitilla","2014-02-01",2014,2,19.55,26.05,22.8,39.61
"Rancho Harold","2014-02-01",2014,2,19.55,27.15,23.35,15.28
"Cacao Arenales","2014-03-01",2014,3,17.85,26.75,22.3,12.96
"Bosque Humedo","2014-03-01",2014,3,22.55,30.35,26.45,2.63
"Naranjo Carbonal","2014-03-01",2014,3,24.55,31.05,27.8,0.93
"Cacao Sendero Circular","2014-03-01",2014,3,16.95,25.75,21.35,13.9
"Gongora","2014-03-01",2014,3,20.45,29.75,25.1,8.17
"Rincon 1000","2014-03-01",2014,3,17.45,26.95,22.2,13.33
"Rincon 1200","2014-03-01",2014,3,16.15,25.45,20.8,15.35
"Maritza","2014-03-01",2014,3,20.55,29.15,24.85,10.5
"Pitilla","2014-03-01",2014,3,19.75,27.65,23.7,24.6
"Rancho Harold","2014-03-01",2014,3,19.65,28.85,24.25,9.55
"Cacao Arenales","2014-04-01",2014,4,18.95,27.45,23.2,22.28
"Bosque Humedo","2014-04-01",2014,4,23.65,30.95,27.3,12.64
"Naranjo Carbonal","2014-04-01",2014,4,25.55,31.65,28.6,9.4
"Cacao Sendero Circular","2014-04-01",2014,4,18.05,26.45,22.25,23.09
"Gongora","2014-04-01",2014,4,21.55,30.35,25.95,17.52
"Rincon 1000","2014-04-01",2014,4,18.65,27.35,23,29.59
"Rincon 1200","2014-04-01",2014,4,17.35,25.95,21.65,31.25
"Maritza","2014-04-01",2014,4,21.65,29.85,25.75,17.9
"Pitilla","2014-04-01",2014,4,20.95,28.25,24.6,31.43
"Rancho Harold","2014-04-01",2014,4,20.75,29.45,25.1,19.05
"Cacao Arenales","2014-05-01",2014,5,18.75,26.35,22.55,97.4
"Bosque Humedo","2014-05-01",2014,5,23.65,30.15,26.9,116.46
"Naranjo Carbonal","2014-05-01",2014,5,25.75,30.95,28.35,112.9
"Cacao Sendero Circular","2014-05-01",2014,5,17.85,25.35,21.6,98.07
"Gongora","2014-05-01",2014,5,21.45,29.25,25.35,93.42
"Rincon 1000","2014-05-01",2014,5,18.45,26.05,22.25,116.64
"Rincon 1200","2014-05-01",2014,5,17.15,24.55,20.85,117.23
"Maritza","2014-05-01",2014,5,21.65,29.15,25.4,83.49
"Pitilla","2014-05-01",2014,5,20.95,27.75,24.35,100.26
"Rancho Harold","2014-05-01",2014,5,20.65,28.35,24.5,95.24
"Cacao Arenales","2014-06-01",2014,6,19.75,25.45,22.6,151.7
"Bosque Humedo","2014-06-01",2014,6,23.85,28.95,26.4,120.73
"Naranjo Carbonal","2014-06-01",2014,6,25.65,30.05,27.85,93.62
"Cacao Sendero Circular","2014-06-01",2014,6,18.95,24.65,21.8,156.13
"Gongora","2014-06-01",2014,6,21.85,27.85,24.85,129.6
"Rincon 1000","2014-06-01",2014,6,19.45,25.45,22.45,160.97
"Rincon 1200","2014-06-01",2014,6,18.35,24.15,21.25,167.24
"Maritza","2014-06-01",2014,6,21.95,27.55,24.75,135.73
"Pitilla","2014-06-01",2014,6,21.45,26.45,23.95,193.62
"Rancho Harold","2014-06-01",2014,6,21.25,27.05,24.15,136.95
"Cacao Arenales","2014-07-01",2014,7,19.55,25.45,22.5,68.31
"Bosque Humedo","2014-07-01",2014,7,23.75,29.25,26.5,29.02
"Naranjo Carbonal","2014-07-01",2014,7,25.65,30.55,28.1,14.87
"Cacao Sendero Circular","2014-07-01",2014,7,18.75,24.55,21.65,71.98
"Gongora","2014-07-01",2014,7,21.85,28.05,24.95,49.37
"Rincon 1000","2014-07-01",2014,7,19.35,25.35,22.35,69.14
"Rincon 1200","2014-07-01",2014,7,18.25,24.05,21.15,75.47
"Maritza","2014-07-01",2014,7,21.85,27.55,24.7,58.96
"Pitilla","2014-07-01",2014,7,21.15,26.25,23.7,106.64
"Rancho Harold","2014-07-01",2014,7,21.15,27.25,24.2,55.1
"Cacao Arenales","2014-08-01",2014,8,18.75,25.25,22,258.7
"Bosque Humedo","2014-08-01",2014,8,23.25,29.05,26.15,229.27
"Naranjo Carbonal","2014-08-01",2014,8,25.15,30.15,27.65,177.91
"Cacao Sendero Circular","2014-08-01",2014,8,17.85,24.25,21.05,266
"Gongora","2014-08-01",2014,8,21.15,27.95,24.55,228.93
"Rincon 1000","2014-08-01",2014,8,18.45,25.25,21.85,245.84
"Rincon 1200","2014-08-01",2014,8,17.25,23.85,20.55,256.42
"Maritza","2014-08-01",2014,8,21.25,27.55,24.4,240.63
"Pitilla","2014-08-01",2014,8,20.65,26.25,23.45,318.47
"Rancho Harold","2014-08-01",2014,8,20.35,27.15,23.75,238.28
"Cacao Arenales","2014-09-01",2014,9,18.65,24.35,21.5,544.92
"Bosque Humedo","2014-09-01",2014,9,22.85,27.85,25.35,504.58
"Naranjo Carbonal","2014-09-01",2014,9,24.75,28.95,26.85,386.74
"Cacao Sendero Circular","2014-09-01",2014,9,17.85,23.55,20.7,557.07
"Gongora","2014-09-01",2014,9,20.95,26.95,23.95,499.55
"Rincon 1000","2014-09-01",2014,9,18.25,24.65,21.45,547.76
"Rincon 1200","2014-09-01",2014,9,17.15,23.35,20.25,569
"Maritza","2014-09-01",2014,9,21.15,26.65,23.9,505.4
"Pitilla","2014-09-01",2014,9,20.65,25.75,23.2,631.6
"Rancho Harold","2014-09-01",2014,9,20.25,26.15,23.2,514.03
"Cacao Arenales","2014-10-01",2014,10,18.45,23.65,21.05,526.82
"Bosque Humedo","2014-10-01",2014,10,22.75,27.05,24.9,501.31
"Naranjo Carbonal","2014-10-01",2014,10,24.65,28.15,26.4,382.54
"Cacao Sendero Circular","2014-10-01",2014,10,17.65,22.75,20.2,538.78
"Gongora","2014-10-01",2014,10,20.75,26.15,23.45,493.19
"Rincon 1000","2014-10-01",2014,10,18.05,23.95,21,526.38
"Rincon 1200","2014-10-01",2014,10,16.95,22.65,19.8,542.62
"Maritza","2014-10-01",2014,10,20.95,26.05,23.5,498.61
"Pitilla","2014-10-01",2014,10,20.55,25.15,22.85,595.47
"Rancho Harold","2014-10-01",2014,10,20.05,25.45,22.75,502.54
"Cacao Arenales","2014-11-01",2014,11,18.45,23.05,20.75,534.32
"Bosque Humedo","2014-11-01",2014,11,22.65,26.85,24.75,308.7
"Naranjo Carbonal","2014-11-01",2014,11,24.55,28.15,26.35,203.59
"Cacao Sendero Circular","2014-11-01",2014,11,17.65,22.25,19.95,555.51
"Gongora","2014-11-01",2014,11,20.65,25.55,23.1,418.91
"Rincon 1000","2014-11-01",2014,11,18.15,23.15,20.65,568.98
"Rincon 1200","2014-11-01",2014,11,16.95,21.95,19.45,605.88
"Maritza","2014-11-01",2014,11,20.85,25.25,23.05,457.11
"Pitilla","2014-11-01",2014,11,20.35,24.35,22.35,753.13
"Rancho Harold","2014-11-01",2014,11,19.95,24.75,22.35,455.74
"Cacao Arenales","2014-12-01",2014,12,18.35,23.25,20.8,74.37
"Bosque Humedo","2014-12-01",2014,12,22.45,26.95,24.7,29.3
"Naranjo Carbonal","2014-12-01",2014,12,24.25,28.15,26.2,15
"Cacao Sendero Circular","2014-12-01",2014,12,17.55,22.45,20,78.22
"Gongora","2014-12-01",2014,12,20.55,25.65,23.1,53.48
"Rincon 1000","2014-12-01",2014,12,18.05,23.35,20.7,80.03
"Rincon 1200","2014-12-01",2014,12,16.95,22.15,19.55,87.81
"Maritza","2014-12-01",2014,12,20.55,25.25,22.9,60.84
"Pitilla","2014-12-01",2014,12,19.95,24.25,22.1,115.98
"Rancho Harold","2014-12-01",2014,12,19.85,24.95,22.4,59.93
"Cacao Arenales","2015-01-01",2015,1,18.35,23.95,21.15,39.09
"Bosque Humedo","2015-01-01",2015,1,22.55,27.65,25.1,10.05
"Naranjo Carbonal","2015-01-01",2015,1,24.25,28.65,26.45,3.7
"Cacao Sendero Circular","2015-01-01",2015,1,17.55,23.15,20.35,41.69
"Gongora","2015-01-01",2015,1,20.65,26.45,23.55,25.93
"Rincon 1000","2015-01-01",2015,1,18.15,23.95,21.05,44.07
"Rincon 1200","2015-01-01",2015,1,17.05,22.65,19.85,49.98
"Maritza","2015-01-01",2015,1,20.65,26.05,23.35,31.35
"Pitilla","2015-01-01",2015,1,19.85,24.75,22.3,67.39
"Rancho Harold","2015-01-01",2015,1,19.95,25.75,22.85,29.88
"Cacao Arenales","2015-02-01",2015,2,18.05,25.25,21.65,8.35
"Bosque Humedo","2015-02-01",2015,2,22.25,28.75,25.5,1.71
"Naranjo Carbonal","2015-02-01",2015,2,24.05,29.55,26.8,0.71
"Cacao Sendero Circular","2015-02-01",2015,2,17.25,24.45,20.85,8.93
"Gongora","2015-02-01",2015,2,20.35,27.85,24.1,5.39
"Rincon 1000","2015-02-01",2015,2,17.75,25.25,21.5,10.54
"Rincon 1200","2015-02-01",2015,2,16.65,23.95,20.3,11.91
"Maritza","2015-02-01",2015,2,20.35,27.35,23.85,6.47
"Pitilla","2015-02-01",2015,2,19.65,25.95,22.8,15.66
"Rancho Harold","2015-02-01",2015,2,19.55,27.05,23.3,6.28
"Cacao Arenales","2015-03-01",2015,3,18.05,26.55,22.3,16.98
"Bosque Humedo","2015-03-01",2015,3,22.45,29.95,26.2,3.66
"Naranjo Carbonal","2015-03-01",2015,3,24.35,30.55,27.45,1.23
"Cacao Sendero Circular","2015-03-01",2015,3,17.15,25.55,21.35,18.21
"Gongora","2015-03-01",2015,3,20.45,29.35,24.9,10.84
"Rincon 1000","2015-03-01",2015,3,17.65,26.55,22.1,18.71
"Rincon 1200","2015-03-01",2015,3,16.45,25.15,20.8,21.58
"Maritza","2015-03-01",2015,3,20.55,28.75,24.65,13.62
"Pitilla","2015-03-01",2015,3,19.75,27.25,23.5,31.24
"Rancho Harold","2015-03-01",2015,3,19.75,28.45,24.1,12.65
"Cacao Arenales","2015-04-01",2015,4,19.05,27.45,23.25,14.89
"Bosque Humedo","2015-04-01",2015,4,23.65,30.95,27.3,7.9
"Naranjo Carbonal","2015-04-01",2015,4,25.55,31.65,28.6,5.09
"Cacao Sendero Circular","2015-04-01",2015,4,18.15,26.45,22.3,15.66
"Gongora","2015-04-01",2015,4,21.65,30.45,26.05,11.73
"Rincon 1000","2015-04-01",2015,4,18.75,27.45,23.1,13.86
"Rincon 1200","2015-04-01",2015,4,17.45,25.95,21.7,14.91
"Maritza","2015-04-01",2015,4,21.65,29.85,25.75,13.8
"Pitilla","2015-04-01",2015,4,20.95,28.35,24.65,23.37
"Rancho Harold","2015-04-01",2015,4,20.85,29.55,25.2,12.61
"Cacao Arenales","2015-05-01",2015,5,19.45,26.95,23.2,97.7
"Bosque Humedo","2015-05-01",2015,5,23.95,30.75,27.35,48.95
"Naranjo Carbonal","2015-05-01",2015,5,25.85,31.75,28.8,31.45
"Cacao Sendero Circular","2015-05-01",2015,5,18.65,26.05,22.35,102.21
"Gongora","2015-05-01",2015,5,21.95,29.85,25.9,73.62
