"siteID","date","Year","Month","P","var","value"
"Bosque Humedo",1961-02-01,1961,2,0.5,"Tmax",31
"Bosque Humedo",1961-02-01,1961,2,0.5,"Tavg",26
"Cacao Arenales",1961-02-01,1961,2,3.90000009536743,"Tmin",17
"Cacao Arenales",1961-02-01,1961,2,3.90000009536743,"Tmax",26
"Cacao Arenales",1961-02-01,1961,2,3.90000009536743,"Tavg",21.5
"Cacao Sendero Circular",1961-02-01,1961,2,3.90000009536743,"Tmin",17
"Cacao Sendero Circular",1961-02-01,1961,2,3.90000009536743,"Tmax",26
"Cacao Sendero Circular",1961-02-01,1961,2,3.90000009536743,"Tavg",21.5
"Gongora",1961-02-01,1961,2,2.09999990463257,"Tmin",19
"Gongora",1961-02-01,1961,2,2.09999990463257,"Tmax",28
"Gongora",1961-02-01,1961,2,2.09999990463257,"Tavg",23.5
"Maritza",1961-02-01,1961,2,3.90000009536743,"Tmin",17
"Maritza",1961-02-01,1961,2,3.90000009536743,"Tmax",26
"Maritza",1961-02-01,1961,2,3.90000009536743,"Tavg",21.5
"Naranjo Carbonal",1961-02-01,1961,2,0.600000023841858,"Tmin",22
"Naranjo Carbonal",1961-02-01,1961,2,0.600000023841858,"Tmax",32
"Naranjo Carbonal",1961-02-01,1961,2,0.600000023841858,"Tavg",27
"Pitilla",1961-02-01,1961,2,27.7999992370605,"Tmin",17
"Pitilla",1961-02-01,1961,2,27.7999992370605,"Tmax",26
"Pitilla",1961-02-01,1961,2,27.7999992370605,"Tavg",21.5
"Rancho Harold",1961-02-01,1961,2,2.09999990463257,"Tmin",19
"Rancho Harold",1961-02-01,1961,2,2.09999990463257,"Tmax",28
"Rancho Harold",1961-02-01,1961,2,2.09999990463257,"Tavg",23.5
"Rincon 1000",1961-02-01,1961,2,2.09999990463257,"Tmin",17
"Rincon 1000",1961-02-01,1961,2,2.09999990463257,"Tmax",27
"Rincon 1000",1961-02-01,1961,2,2.09999990463257,"Tavg",22
"Rincon 1200",1961-02-01,1961,2,5.59999990463257,"Tmin",13
"Rincon 1200",1961-02-01,1961,2,5.59999990463257,"Tmax",23
"Rincon 1200",1961-02-01,1961,2,5.59999990463257,"Tavg",18
"Bosque Humedo",1961-03-01,1961,3,5.90000009536743,"Tmin",22
"Bosque Humedo",1961-03-01,1961,3,5.90000009536743,"Tmax",32
"Bosque Humedo",1961-03-01,1961,3,5.90000009536743,"Tavg",27
"Cacao Arenales",1961-03-01,1961,3,9.89999961853027,"Tmin",18
"Cacao Arenales",1961-03-01,1961,3,9.89999961853027,"Tmax",27
"Cacao Arenales",1961-03-01,1961,3,9.89999961853027,"Tavg",22.5
"Cacao Sendero Circular",1961-03-01,1961,3,9.89999961853027,"Tmin",18
"Cacao Sendero Circular",1961-03-01,1961,3,9.89999961853027,"Tmax",27
"Cacao Sendero Circular",1961-03-01,1961,3,9.89999961853027,"Tavg",22.5
"Gongora",1961-03-01,1961,3,6.59999990463257,"Tmin",19
"Gongora",1961-03-01,1961,3,6.59999990463257,"Tmax",29
"Gongora",1961-03-01,1961,3,6.59999990463257,"Tavg",24
"Maritza",1961-03-01,1961,3,9.89999961853027,"Tmin",18
"Maritza",1961-03-01,1961,3,9.89999961853027,"Tmax",27
"Maritza",1961-03-01,1961,3,9.89999961853027,"Tavg",22.5
"Naranjo Carbonal",1961-03-01,1961,3,1.70000004768372,"Tmin",22
"Naranjo Carbonal",1961-03-01,1961,3,1.70000004768372,"Tmax",33
"Naranjo Carbonal",1961-03-01,1961,3,1.70000004768372,"Tavg",27.5
"Pitilla",1961-03-01,1961,3,47.7000007629395,"Tmin",18
"Pitilla",1961-03-01,1961,3,47.7000007629395,"Tmax",27
"Pitilla",1961-03-01,1961,3,47.7000007629395,"Tavg",22.5
"Rancho Harold",1961-03-01,1961,3,6.59999990463257,"Tmin",19
"Rancho Harold",1961-03-01,1961,3,6.59999990463257,"Tmax",29
"Rancho Harold",1961-03-01,1961,3,6.59999990463257,"Tavg",24
"Rincon 1000",1961-03-01,1961,3,8,"Tmin",18
"Rincon 1000",1961-03-01,1961,3,8,"Tmax",28
"Rincon 1000",1961-03-01,1961,3,8,"Tavg",23
"Rincon 1200",1961-03-01,1961,3,17.6000003814697,"Tmin",14
"Rincon 1200",1961-03-01,1961,3,17.6000003814697,"Tmax",24
"Rincon 1200",1961-03-01,1961,3,17.6000003814697,"Tavg",19
"Bosque Humedo",1961-04-01,1961,4,20.2000007629395,"Tmin",22
"Bosque Humedo",1961-04-01,1961,4,20.2000007629395,"Tmax",33
"Bosque Humedo",1961-04-01,1961,4,20.2000007629395,"Tavg",27.5
"Cacao Arenales",1961-04-01,1961,4,25.8999996185303,"Tmin",19
"Cacao Arenales",1961-04-01,1961,4,25.8999996185303,"Tmax",28
"Cacao Arenales",1961-04-01,1961,4,25.8999996185303,"Tavg",23.5
"Cacao Sendero Circular",1961-04-01,1961,4,25.8999996185303,"Tmin",19
"Cacao Sendero Circular",1961-04-01,1961,4,25.8999996185303,"Tmax",28
"Cacao Sendero Circular",1961-04-01,1961,4,25.8999996185303,"Tavg",23.5
"Gongora",1961-04-01,1961,4,27.2999992370605,"Tmin",20
"Gongora",1961-04-01,1961,4,27.2999992370605,"Tmax",30
"Gongora",1961-04-01,1961,4,27.2999992370605,"Tavg",25
"Maritza",1961-04-01,1961,4,25.8999996185303,"Tmin",19
"Maritza",1961-04-01,1961,4,25.8999996185303,"Tmax",28
"Maritza",1961-04-01,1961,4,25.8999996185303,"Tavg",23.5
"Naranjo Carbonal",1961-04-01,1961,4,22.7999992370605,"Tmin",23
"Naranjo Carbonal",1961-04-01,1961,4,22.7999992370605,"Tmax",33
"Naranjo Carbonal",1961-04-01,1961,4,22.7999992370605,"Tavg",28
"Pitilla",1961-04-01,1961,4,26.2999992370605,"Tmin",19
"Pitilla",1961-04-01,1961,4,26.2999992370605,"Tmax",28
"Pitilla",1961-04-01,1961,4,26.2999992370605,"Tavg",23.5
"Rancho Harold",1961-04-01,1961,4,27.2999992370605,"Tmin",20
"Rancho Harold",1961-04-01,1961,4,27.2999992370605,"Tmax",30
"Rancho Harold",1961-04-01,1961,4,27.2999992370605,"Tavg",25
"Rincon 1000",1961-04-01,1961,4,26.6000003814697,"Tmin",19
"Rincon 1000",1961-04-01,1961,4,26.6000003814697,"Tmax",29
"Rincon 1000",1961-04-01,1961,4,26.6000003814697,"Tavg",24
"Rincon 1200",1961-04-01,1961,4,24.6000003814697,"Tmin",15
"Rincon 1200",1961-04-01,1961,4,24.6000003814697,"Tmax",25
"Rincon 1200",1961-04-01,1961,4,24.6000003814697,"Tavg",20
"Bosque Humedo",1961-05-01,1961,5,97.1999969482422,"Tmin",22
"Bosque Humedo",1961-05-01,1961,5,97.1999969482422,"Tmax",31
"Bosque Humedo",1961-05-01,1961,5,97.1999969482422,"Tavg",26.5
"Cacao Arenales",1961-05-01,1961,5,106.800003051758,"Tmin",19
"Cacao Arenales",1961-05-01,1961,5,106.800003051758,"Tmax",27
"Cacao Arenales",1961-05-01,1961,5,106.800003051758,"Tavg",23
"Cacao Sendero Circular",1961-05-01,1961,5,106.800003051758,"Tmin",19
"Cacao Sendero Circular",1961-05-01,1961,5,106.800003051758,"Tmax",27
"Cacao Sendero Circular",1961-05-01,1961,5,106.800003051758,"Tavg",23
"Gongora",1961-05-01,1961,5,108.699996948242,"Tmin",20
"Gongora",1961-05-01,1961,5,108.699996948242,"Tmax",28
"Gongora",1961-05-01,1961,5,108.699996948242,"Tavg",24
"Maritza",1961-05-01,1961,5,106.800003051758,"Tmin",19
"Maritza",1961-05-01,1961,5,106.800003051758,"Tmax",27
"Maritza",1961-05-01,1961,5,106.800003051758,"Tavg",23
"Naranjo Carbonal",1961-05-01,1961,5,94.4000015258789,"Tmin",23
"Naranjo Carbonal",1961-05-01,1961,5,94.4000015258789,"Tmax",31
"Naranjo Carbonal",1961-05-01,1961,5,94.4000015258789,"Tavg",27
"Pitilla",1961-05-01,1961,5,102.900001525879,"Tmin",19
"Pitilla",1961-05-01,1961,5,102.900001525879,"Tmax",26
"Pitilla",1961-05-01,1961,5,102.900001525879,"Tavg",22.5
"Rancho Harold",1961-05-01,1961,5,108.699996948242,"Tmin",20
"Rancho Harold",1961-05-01,1961,5,108.699996948242,"Tmax",28
"Rancho Harold",1961-05-01,1961,5,108.699996948242,"Tavg",24
"Rincon 1000",1961-05-01,1961,5,110.5,"Tmin",19
"Rincon 1000",1961-05-01,1961,5,110.5,"Tmax",27
"Rincon 1000",1961-05-01,1961,5,110.5,"Tavg",23
"Rincon 1200",1961-05-01,1961,5,111.5,"Tmin",15
"Rincon 1200",1961-05-01,1961,5,111.5,"Tmax",24
"Rincon 1200",1961-05-01,1961,5,111.5,"Tavg",19.5
"Bosque Humedo",1961-06-01,1961,6,240,"Tmin",21
"Bosque Humedo",1961-06-01,1961,6,240,"Tmax",29
"Bosque Humedo",1961-06-01,1961,6,240,"Tavg",25
"Cacao Arenales",1961-06-01,1961,6,264.200012207031,"Tmin",18
"Cacao Arenales",1961-06-01,1961,6,264.200012207031,"Tmax",25
"Cacao Arenales",1961-06-01,1961,6,264.200012207031,"Tavg",21.5
"Cacao Sendero Circular",1961-06-01,1961,6,264.200012207031,"Tmin",18
"Cacao Sendero Circular",1961-06-01,1961,6,264.200012207031,"Tmax",25
"Cacao Sendero Circular",1961-06-01,1961,6,264.200012207031,"Tavg",21.5
"Gongora",1961-06-01,1961,6,254.399993896484,"Tmin",19
"Gongora",1961-06-01,1961,6,254.399993896484,"Tmax",26
"Gongora",1961-06-01,1961,6,254.399993896484,"Tavg",22.5
"Maritza",1961-06-01,1961,6,264.200012207031,"Tmin",18
"Maritza",1961-06-01,1961,6,264.200012207031,"Tmax",25
"Maritza",1961-06-01,1961,6,264.200012207031,"Tavg",21.5
"Naranjo Carbonal",1961-06-01,1961,6,235.5,"Tmin",22
"Naranjo Carbonal",1961-06-01,1961,6,235.5,"Tmax",29
"Naranjo Carbonal",1961-06-01,1961,6,235.5,"Tavg",25.5
"Pitilla",1961-06-01,1961,6,262.200012207031,"Tmin",18
"Pitilla",1961-06-01,1961,6,262.200012207031,"Tmax",25
"Pitilla",1961-06-01,1961,6,262.200012207031,"Tavg",21.5
"Rancho Harold",1961-06-01,1961,6,254.399993896484,"Tmin",19
"Rancho Harold",1961-06-01,1961,6,254.399993896484,"Tmax",26
"Rancho Harold",1961-06-01,1961,6,254.399993896484,"Tavg",22.5
"Rincon 1000",1961-06-01,1961,6,258.100006103516,"Tmin",18
"Rincon 1000",1961-06-01,1961,6,258.100006103516,"Tmax",26
"Rincon 1000",1961-06-01,1961,6,258.100006103516,"Tavg",22
"Rincon 1200",1961-06-01,1961,6,266.100006103516,"Tmin",14
"Rincon 1200",1961-06-01,1961,6,266.100006103516,"Tmax",22
"Rincon 1200",1961-06-01,1961,6,266.100006103516,"Tavg",18
"Bosque Humedo",1961-07-01,1961,7,263.299987792969,"Tmin",21
"Bosque Humedo",1961-07-01,1961,7,263.299987792969,"Tmax",29
"Bosque Humedo",1961-07-01,1961,7,263.299987792969,"Tavg",25
"Cacao Arenales",1961-07-01,1961,7,407.5,"Tmin",18
"Cacao Arenales",1961-07-01,1961,7,407.5,"Tmax",25
"Cacao Arenales",1961-07-01,1961,7,407.5,"Tavg",21.5
"Cacao Sendero Circular",1961-07-01,1961,7,407.5,"Tmin",18
"Cacao Sendero Circular",1961-07-01,1961,7,407.5,"Tmax",25
"Cacao Sendero Circular",1961-07-01,1961,7,407.5,"Tavg",21.5
"Gongora",1961-07-01,1961,7,312.899993896484,"Tmin",19
"Gongora",1961-07-01,1961,7,312.899993896484,"Tmax",26
"Gongora",1961-07-01,1961,7,312.899993896484,"Tavg",22.5
"Maritza",1961-07-01,1961,7,407.5,"Tmin",18
"Maritza",1961-07-01,1961,7,407.5,"Tmax",25
"Maritza",1961-07-01,1961,7,407.5,"Tavg",21.5
"Naranjo Carbonal",1961-07-01,1961,7,202.399993896484,"Tmin",22
"Naranjo Carbonal",1961-07-01,1961,7,202.399993896484,"Tmax",30
"Naranjo Carbonal",1961-07-01,1961,7,202.399993896484,"Tavg",26
"Pitilla",1961-07-01,1961,7,537.799987792969,"Tmin",18
"Pitilla",1961-07-01,1961,7,537.799987792969,"Tmax",25
"Pitilla",1961-07-01,1961,7,537.799987792969,"Tavg",21.5
"Rancho Harold",1961-07-01,1961,7,312.899993896484,"Tmin",19
"Rancho Harold",1961-07-01,1961,7,312.899993896484,"Tmax",26
"Rancho Harold",1961-07-01,1961,7,312.899993896484,"Tavg",22.5
"Rincon 1000",1961-07-01,1961,7,342.899993896484,"Tmin",18
"Rincon 1000",1961-07-01,1961,7,342.899993896484,"Tmax",26
"Rincon 1000",1961-07-01,1961,7,342.899993896484,"Tavg",22
"Rincon 1200",1961-07-01,1961,7,363.600006103516,"Tmin",15
"Rincon 1200",1961-07-01,1961,7,363.600006103516,"Tmax",22
"Rincon 1200",1961-07-01,1961,7,363.600006103516,"Tavg",18.5
"Bosque Humedo",1961-08-01,1961,8,122.199996948242,"Tmin",21
"Bosque Humedo",1961-08-01,1961,8,122.199996948242,"Tmax",30
"Bosque Humedo",1961-08-01,1961,8,122.199996948242,"Tavg",25.5
"Cacao Arenales",1961-08-01,1961,8,168.300003051758,"Tmin",18
"Cacao Arenales",1961-08-01,1961,8,168.300003051758,"Tmax",26
"Cacao Arenales",1961-08-01,1961,8,168.300003051758,"Tavg",22
"Cacao Sendero Circular",1961-08-01,1961,8,168.300003051758,"Tmin",18
"Cacao Sendero Circular",1961-08-01,1961,8,168.300003051758,"Tmax",26
"Cacao Sendero Circular",1961-08-01,1961,8,168.300003051758,"Tavg",22
"Gongora",1961-08-01,1961,8,152.699996948242,"Tmin",19
"Gongora",1961-08-01,1961,8,152.699996948242,"Tmax",27
"Gongora",1961-08-01,1961,8,152.699996948242,"Tavg",23
"Maritza",1961-08-01,1961,8,168.300003051758,"Tmin",18
"Maritza",1961-08-01,1961,8,168.300003051758,"Tmax",26
"Maritza",1961-08-01,1961,8,168.300003051758,"Tavg",22
"Naranjo Carbonal",1961-08-01,1961,8,124.300003051758,"Tmin",22
"Naranjo Carbonal",1961-08-01,1961,8,124.300003051758,"Tmax",30
"Naranjo Carbonal",1961-08-01,1961,8,124.300003051758,"Tavg",26
"Pitilla",1961-08-01,1961,8,201,"Tmin",18
"Pitilla",1961-08-01,1961,8,201,"Tmax",26
"Pitilla",1961-08-01,1961,8,201,"Tavg",22
"Rancho Harold",1961-08-01,1961,8,152.699996948242,"Tmin",19
"Rancho Harold",1961-08-01,1961,8,152.699996948242,"Tmax",27
"Rancho Harold",1961-08-01,1961,8,152.699996948242,"Tavg",23
"Rincon 1000",1961-08-01,1961,8,175.600006103516,"Tmin",18
"Rincon 1000",1961-08-01,1961,8,175.600006103516,"Tmax",26
"Rincon 1000",1961-08-01,1961,8,175.600006103516,"Tavg",22
"Rincon 1200",1961-08-01,1961,8,184.800003051758,"Tmin",15
"Rincon 1200",1961-08-01,1961,8,184.800003051758,"Tmax",23
"Rincon 1200",1961-08-01,1961,8,184.800003051758,"Tavg",19
"Bosque Humedo",1961-09-01,1961,9,389.100006103516,"Tmin",21
"Bosque Humedo",1961-09-01,1961,9,389.100006103516,"Tmax",29
"Bosque Humedo",1961-09-01,1961,9,389.100006103516,"Tavg",25
"Cacao Arenales",1961-09-01,1961,9,429,"Tmin",17
"Cacao Arenales",1961-09-01,1961,9,429,"Tmax",25
"Cacao Arenales",1961-09-01,1961,9,429,"Tavg",21
"Cacao Sendero Circular",1961-09-01,1961,9,429,"Tmin",17
"Cacao Sendero Circular",1961-09-01,1961,9,429,"Tmax",25
"Cacao Sendero Circular",1961-09-01,1961,9,429,"Tavg",21
"Gongora",1961-09-01,1961,9,403.899993896484,"Tmin",19
"Gongora",1961-09-01,1961,9,403.899993896484,"Tmax",27
"Gongora",1961-09-01,1961,9,403.899993896484,"Tavg",23
"Maritza",1961-09-01,1961,9,429,"Tmin",17
"Maritza",1961-09-01,1961,9,429,"Tmax",25
"Maritza",1961-09-01,1961,9,429,"Tavg",21
"Naranjo Carbonal",1961-09-01,1961,9,392,"Tmin",21
"Naranjo Carbonal",1961-09-01,1961,9,392,"Tmax",29
"Naranjo Carbonal",1961-09-01,1961,9,392,"Tavg",25
"Pitilla",1961-09-01,1961,9,419.600006103516,"Tmin",17
"Pitilla",1961-09-01,1961,9,419.600006103516,"Tmax",25
"Pitilla",1961-09-01,1961,9,419.600006103516,"Tavg",21
"Rancho Harold",1961-09-01,1961,9,403.899993896484,"Tmin",19
"Rancho Harold",1961-09-01,1961,9,403.899993896484,"Tmax",27
"Rancho Harold",1961-09-01,1961,9,403.899993896484,"Tavg",23
"Rincon 1000",1961-09-01,1961,9,418.600006103516,"Tmin",17
"Rincon 1000",1961-09-01,1961,9,418.600006103516,"Tmax",26
"Rincon 1000",1961-09-01,1961,9,418.600006103516,"Tavg",21.5
"Rincon 1200",1961-09-01,1961,9,452,"Tmin",14
"Rincon 1200",1961-09-01,1961,9,452,"Tmax",22
"Rincon 1200",1961-09-01,1961,9,452,"Tavg",18
"Bosque Humedo",1961-10-01,1961,10,348.700012207031,"Tmin",21
"Bosque Humedo",1961-10-01,1961,10,348.700012207031,"Tmax",28
"Bosque Humedo",1961-10-01,1961,10,348.700012207031,"Tavg",24.5
"Cacao Arenales",1961-10-01,1961,10,377,"Tmin",17
"Cacao Arenales",1961-10-01,1961,10,377,"Tmax",25
"Cacao Arenales",1961-10-01,1961,10,377,"Tavg",21
"Cacao Sendero Circular",1961-10-01,1961,10,377,"Tmin",17
"Cacao Sendero Circular",1961-10-01,1961,10,377,"Tmax",25
"Cacao Sendero Circular",1961-10-01,1961,10,377,"Tavg",21
"Gongora",1961-10-01,1961,10,361.600006103516,"Tmin",18
"Gongora",1961-10-01,1961,10,361.600006103516,"Tmax",26
"Gongora",1961-10-01,1961,10,361.600006103516,"Tavg",22
"Maritza",1961-10-01,1961,10,377,"Tmin",17
"Maritza",1961-10-01,1961,10,377,"Tmax",25
"Maritza",1961-10-01,1961,10,377,"Tavg",21
"Naranjo Carbonal",1961-10-01,1961,10,381.799987792969,"Tmin",21
"Naranjo Carbonal",1961-10-01,1961,10,381.799987792969,"Tmax",29
"Naranjo Carbonal",1961-10-01,1961,10,381.799987792969,"Tavg",25
"Pitilla",1961-10-01,1961,10,377.600006103516,"Tmin",17
"Pitilla",1961-10-01,1961,10,377.600006103516,"Tmax",25
"Pitilla",1961-10-01,1961,10,377.600006103516,"Tavg",21
"Rancho Harold",1961-10-01,1961,10,361.600006103516,"Tmin",18
"Rancho Harold",1961-10-01,1961,10,361.600006103516,"Tmax",26
"Rancho Harold",1961-10-01,1961,10,361.600006103516,"Tavg",22
"Rincon 1000",1961-10-01,1961,10,408.299987792969,"Tmin",17
"Rincon 1000",1961-10-01,1961,10,408.299987792969,"Tmax",25
"Rincon 1000",1961-10-01,1961,10,408.299987792969,"Tavg",21
"Rincon 1200",1961-10-01,1961,10,409.299987792969,"Tmin",14
"Rincon 1200",1961-10-01,1961,10,409.299987792969,"Tmax",22
"Rincon 1200",1961-10-01,1961,10,409.299987792969,"Tavg",18
"Bosque Humedo",1961-11-01,1961,11,216.300003051758,"Tmin",21
"Bosque Humedo",1961-11-01,1961,11,216.300003051758,"Tmax",29
"Bosque Humedo",1961-11-01,1961,11,216.300003051758,"Tavg",25
"Cacao Arenales",1961-11-01,1961,11,396.100006103516,"Tmin",17
"Cacao Arenales",1961-11-01,1961,11,396.100006103516,"Tmax",25
"Cacao Arenales",1961-11-01,1961,11,396.100006103516,"Tavg",21
"Cacao Sendero Circular",1961-11-01,1961,11,396.100006103516,"Tmin",17
"Cacao Sendero Circular",1961-11-01,1961,11,396.100006103516,"Tmax",25
"Cacao Sendero Circular",1961-11-01,1961,11,396.100006103516,"Tavg",21
"Gongora",1961-11-01,1961,11,332.200012207031,"Tmin",18
"Gongora",1961-11-01,1961,11,332.200012207031,"Tmax",26
"Gongora",1961-11-01,1961,11,332.200012207031,"Tavg",22
"Maritza",1961-11-01,1961,11,396.100006103516,"Tmin",17
"Maritza",1961-11-01,1961,11,396.100006103516,"Tmax",25
"Maritza",1961-11-01,1961,11,396.100006103516,"Tavg",21
"Naranjo Carbonal",1961-11-01,1961,11,148.5,"Tmin",21
"Naranjo Carbonal",1961-11-01,1961,11,148.5,"Tmax",30
"Naranjo Carbonal",1961-11-01,1961,11,148.5,"Tavg",25.5
"Pitilla",1961-11-01,1961,11,630.799987792969,"Tmin",17
"Pitilla",1961-11-01,1961,11,630.799987792969,"Tmax",25
"Pitilla",1961-11-01,1961,11,630.799987792969,"Tavg",21
"Rancho Harold",1961-11-01,1961,11,332.200012207031,"Tmin",18
"Rancho Harold",1961-11-01,1961,11,332.200012207031,"Tmax",26
"Rancho Harold",1961-11-01,1961,11,332.200012207031,"Tavg",22
"Rincon 1000",1961-11-01,1961,11,327.600006103516,"Tmin",17
"Rincon 1000",1961-11-01,1961,11,327.600006103516,"Tmax",25
"Rincon 1000",1961-11-01,1961,11,327.600006103516,"Tavg",21
"Rincon 1200",1961-11-01,1961,11,360.5,"Tmin",14
"Rincon 1200",1961-11-01,1961,11,360.5,"Tmax",22
"Rincon 1200",1961-11-01,1961,11,360.5,"Tavg",18
"Bosque Humedo",1961-12-01,1961,12,39.0999984741211,"Tmin",20
"Bosque Humedo",1961-12-01,1961,12,39.0999984741211,"Tmax",29
"Bosque Humedo",1961-12-01,1961,12,39.0999984741211,"Tavg",24.5
"Cacao Arenales",1961-12-01,1961,12,238.699996948242,"Tmin",17
"Cacao Arenales",1961-12-01,1961,12,238.699996948242,"Tmax",25
"Cacao Arenales",1961-12-01,1961,12,238.699996948242,"Tavg",21
"Cacao Sendero Circular",1961-12-01,1961,12,238.699996948242,"Tmin",17
"Cacao Sendero Circular",1961-12-01,1961,12,238.699996948242,"Tmax",25
"Cacao Sendero Circular",1961-12-01,1961,12,238.699996948242,"Tavg",21
"Gongora",1961-12-01,1961,12,146.899993896484,"Tmin",18
"Gongora",1961-12-01,1961,12,146.899993896484,"Tmax",26
"Gongora",1961-12-01,1961,12,146.899993896484,"Tavg",22
"Maritza",1961-12-01,1961,12,238.699996948242,"Tmin",17
"Maritza",1961-12-01,1961,12,238.699996948242,"Tmax",25
"Maritza",1961-12-01,1961,12,238.699996948242,"Tavg",21
"Naranjo Carbonal",1961-12-01,1961,12,21.7000007629395,"Tmin",21
"Naranjo Carbonal",1961-12-01,1961,12,21.7000007629395,"Tmax",30
"Naranjo Carbonal",1961-12-01,1961,12,21.7000007629395,"Tavg",25.5
"Pitilla",1961-12-01,1961,12,546.599975585938,"Tmin",17
"Pitilla",1961-12-01,1961,12,546.599975585938,"Tmax",25
"Pitilla",1961-12-01,1961,12,546.599975585938,"Tavg",21
"Rancho Harold",1961-12-01,1961,12,146.899993896484,"Tmin",18
"Rancho Harold",1961-12-01,1961,12,146.899993896484,"Tmax",26
"Rancho Harold",1961-12-01,1961,12,146.899993896484,"Tavg",22
"Rincon 1000",1961-12-01,1961,12,103.400001525879,"Tmin",17
"Rincon 1000",1961-12-01,1961,12,103.400001525879,"Tmax",26
"Rincon 1000",1961-12-01,1961,12,103.400001525879,"Tavg",21.5
"Rincon 1200",1961-12-01,1961,12,205.399993896484,"Tmin",13
"Rincon 1200",1961-12-01,1961,12,205.399993896484,"Tmax",22
"Rincon 1200",1961-12-01,1961,12,205.399993896484,"Tavg",17.5
"Bosque Humedo",1962-01-01,1962,1,3.59999990463257,"Tmin",20
"Bosque Humedo",1962-01-01,1962,1,3.59999990463257,"Tmax",30
"Bosque Humedo",1962-01-01,1962,1,3.59999990463257,"Tavg",25
"Cacao Arenales",1962-01-01,1962,1,51.0999984741211,"Tmin",17
"Cacao Arenales",1962-01-01,1962,1,51.0999984741211,"Tmax",25
"Cacao Arenales",1962-01-01,1962,1,51.0999984741211,"Tavg",21
"Cacao Sendero Circular",1962-01-01,1962,1,51.0999984741211,"Tmin",17
"Cacao Sendero Circular",1962-01-01,1962,1,51.0999984741211,"Tmax",25
"Cacao Sendero Circular",1962-01-01,1962,1,51.0999984741211,"Tavg",21
"Gongora",1962-01-01,1962,1,21.2000007629395,"Tmin",18
"Gongora",1962-01-01,1962,1,21.2000007629395,"Tmax",27
"Gongora",1962-01-01,1962,1,21.2000007629395,"Tavg",22.5
"Maritza",1962-01-01,1962,1,51.0999984741211,"Tmin",17
"Maritza",1962-01-01,1962,1,51.0999984741211,"Tmax",25
"Maritza",1962-01-01,1962,1,51.0999984741211,"Tavg",21
"Naranjo Carbonal",1962-01-01,1962,1,1.70000004768372,"Tmin",21
"Naranjo Carbonal",1962-01-01,1962,1,1.70000004768372,"Tmax",31
"Naranjo Carbonal",1962-01-01,1962,1,1.70000004768372,"Tavg",26
"Pitilla",1962-01-01,1962,1,224.100006103516,"Tmin",17
"Pitilla",1962-01-01,1962,1,224.100006103516,"Tmax",25
"Pitilla",1962-01-01,1962,1,224.100006103516,"Tavg",21
"Rancho Harold",1962-01-01,1962,1,21.2000007629395,"Tmin",18
"Rancho Harold",1962-01-01,1962,1,21.2000007629395,"Tmax",27
"Rancho Harold",1962-01-01,1962,1,21.2000007629395,"Tavg",22.5
"Rincon 1000",1962-01-01,1962,1,14.8999996185303,"Tmin",17
"Rincon 1000",1962-01-01,1962,1,14.8999996185303,"Tmax",26
"Rincon 1000",1962-01-01,1962,1,14.8999996185303,"Tavg",21.5
"Rincon 1200",1962-01-01,1962,1,63.7000007629395,"Tmin",13
"Rincon 1200",1962-01-01,1962,1,63.7000007629395,"Tmax",22
"Rincon 1200",1962-01-01,1962,1,63.7000007629395,"Tavg",17.5
"Bosque Humedo",1962-02-01,1962,2,0.600000023841858,"Tmin",21
"Bosque Humedo",1962-02-01,1962,2,0.600000023841858,"Tmax",31
"Bosque Humedo",1962-02-01,1962,2,0.600000023841858,"Tavg",26
"Cacao Arenales",1962-02-01,1962,2,4.59999990463257,"Tmin",17
"Cacao Arenales",1962-02-01,1962,2,4.59999990463257,"Tmax",26
"Cacao Arenales",1962-02-01,1962,2,4.59999990463257,"Tavg",21.5
"Cacao Sendero Circular",1962-02-01,1962,2,4.59999990463257,"Tmin",17
"Cacao Sendero Circular",1962-02-01,1962,2,4.59999990463257,"Tmax",26
"Cacao Sendero Circular",1962-02-01,1962,2,4.59999990463257,"Tavg",21.5
"Gongora",1962-02-01,1962,2,2.5,"Tmin",18
"Gongora",1962-02-01,1962,2,2.5,"Tmax",27
"Gongora",1962-02-01,1962,2,2.5,"Tavg",22.5
"Maritza",1962-02-01,1962,2,4.59999990463257,"Tmin",17
"Maritza",1962-02-01,1962,2,4.59999990463257,"Tmax",26
"Maritza",1962-02-01,1962,2,4.59999990463257,"Tavg",21.5
"Naranjo Carbonal",1962-02-01,1962,2,0.600000023841858,"Tmin",22
"Naranjo Carbonal",1962-02-01,1962,2,0.600000023841858,"Tmax",31
"Naranjo Carbonal",1962-02-01,1962,2,0.600000023841858,"Tavg",26.5
"Pitilla",1962-02-01,1962,2,33.7000007629395,"Tmin",17
"Pitilla",1962-02-01,1962,2,33.7000007629395,"Tmax",25
"Pitilla",1962-02-01,1962,2,33.7000007629395,"Tavg",21
"Rancho Harold",1962-02-01,1962,2,2.5,"Tmin",18
"Rancho Harold",1962-02-01,1962,2,2.5,"Tmax",27
"Rancho Harold",1962-02-01,1962,2,2.5,"Tavg",22.5
"Rincon 1000",1962-02-01,1962,2,2.59999990463257,"Tmin",17
"Rincon 1000",1962-02-01,1962,2,2.59999990463257,"Tmax",27
"Rincon 1000",1962-02-01,1962,2,2.59999990463257,"Tavg",22
