"siteID","date","Year","Month","Tmin","Tmax","Tavg","P"
"Pitilla","2018-03-01",2018,3,18,27,22.5,76.0999984741211
"Rancho Harold","2018-03-01",2018,3,19,29,24,10.5
"Rincon 1000","2018-03-01",2018,3,18,28,23,13.5
"Rincon 1200","2018-03-01",2018,3,14,24,19,29.7000007629395
"Bosque Humedo","2018-04-01",2018,4,22,32,27,27.8999996185303
"Cacao Arenales","2018-04-01",2018,4,18,28,23,37.0999984741211
"Cacao Sendero Circular","2018-04-01",2018,4,18,28,23,37.0999984741211
"Gongora","2018-04-01",2018,4,19,29,24,39.2000007629395
"Maritza","2018-04-01",2018,4,18,28,23,37.0999984741211
"Naranjo Carbonal","2018-04-01",2018,4,23,33,28,30.8999996185303
"Pitilla","2018-04-01",2018,4,18,27,22.5,38.0999984741211
"Rancho Harold","2018-04-01",2018,4,19,29,24,39.2000007629395
"Rincon 1000","2018-04-01",2018,4,18,28,23,40.2000007629395
"Rincon 1200","2018-04-01",2018,4,15,25,20,37.0999984741211
"Bosque Humedo","2018-05-01",2018,5,22,31,26.5,206.300003051758
"Cacao Arenales","2018-05-01",2018,5,19,27,23,221.5
"Cacao Sendero Circular","2018-05-01",2018,5,19,27,23,221.5
"Gongora","2018-05-01",2018,5,20,28,24,225.600006103516
"Maritza","2018-05-01",2018,5,19,27,23,221.5
"Naranjo Carbonal","2018-05-01",2018,5,23,32,27.5,202.5
"Pitilla","2018-05-01",2018,5,19,27,23,211.699996948242
"Rancho Harold","2018-05-01",2018,5,20,28,24,225.600006103516
"Rincon 1000","2018-05-01",2018,5,19,27,23,226.100006103516
"Rincon 1200","2018-05-01",2018,5,15,24,19.5,227.899993896484
"Bosque Humedo","2018-06-01",2018,6,22,30,26,406.799987792969
"Cacao Arenales","2018-06-01",2018,6,19,26,22.5,452.799987792969
"Cacao Sendero Circular","2018-06-01",2018,6,19,26,22.5,452.799987792969
"Gongora","2018-06-01",2018,6,20,27,23.5,439.399993896484
"Maritza","2018-06-01",2018,6,19,26,22.5,452.799987792969
"Naranjo Carbonal","2018-06-01",2018,6,23,30,26.5,401.200012207031
"Pitilla","2018-06-01",2018,6,19,26,22.5,449.799987792969
"Rancho Harold","2018-06-01",2018,6,20,27,23.5,439.399993896484
"Rincon 1000","2018-06-01",2018,6,19,27,23,467.799987792969
"Rincon 1200","2018-06-01",2018,6,15,23,19,478.600006103516
"Bosque Humedo","2018-07-01",2018,7,22,30,26,161.800003051758
"Cacao Arenales","2018-07-01",2018,7,19,26,22.5,250.699996948242
"Cacao Sendero Circular","2018-07-01",2018,7,19,26,22.5,250.699996948242
"Gongora","2018-07-01",2018,7,20,28,24,194.100006103516
"Maritza","2018-07-01",2018,7,19,26,22.5,250.699996948242
"Naranjo Carbonal","2018-07-01",2018,7,23,31,27,126.099998474121
"Pitilla","2018-07-01",2018,7,19,26,22.5,330.299987792969
"Rancho Harold","2018-07-01",2018,7,20,28,24,194.100006103516
"Rincon 1000","2018-07-01",2018,7,19,27,23,221.600006103516
"Rincon 1200","2018-07-01",2018,7,16,23,19.5,233.199996948242
"Bosque Humedo","2018-08-01",2018,8,22,30,26,204.100006103516
"Cacao Arenales","2018-08-01",2018,8,18,26,22,280.600006103516
"Cacao Sendero Circular","2018-08-01",2018,8,18,26,22,280.600006103516
"Gongora","2018-08-01",2018,8,19,27,23,254.5
"Maritza","2018-08-01",2018,8,18,26,22,280.600006103516
"Naranjo Carbonal","2018-08-01",2018,8,22,30,26,207.800003051758
"Pitilla","2018-08-01",2018,8,18,26,22,335
"Rancho Harold","2018-08-01",2018,8,19,27,23,254.5
"Rincon 1000","2018-08-01",2018,8,18,26,22,291.299987792969
"Rincon 1200","2018-08-01",2018,8,15,23,19,306.899993896484
"Bosque Humedo","2018-09-01",2018,9,22,30,26,348.200012207031
"Cacao Arenales","2018-09-01",2018,9,19,27,23,382.399993896484
"Cacao Sendero Circular","2018-09-01",2018,9,19,27,23,382.399993896484
"Gongora","2018-09-01",2018,9,20,28,24,360
"Maritza","2018-09-01",2018,9,19,27,23,382.399993896484
"Naranjo Carbonal","2018-09-01",2018,9,23,31,27,351.200012207031
"Pitilla","2018-09-01",2018,9,19,26,22.5,373.399993896484
"Rancho Harold","2018-09-01",2018,9,20,28,24,360
"Rincon 1000","2018-09-01",2018,9,18,27,22.5,371.799987792969
"Rincon 1200","2018-09-01",2018,9,15,24,19.5,401.399993896484
"Bosque Humedo","2018-10-01",2018,10,21,29,25,353.5
"Cacao Arenales","2018-10-01",2018,10,18,26,22,386.899993896484
"Cacao Sendero Circular","2018-10-01",2018,10,18,26,22,386.899993896484
"Gongora","2018-10-01",2018,10,19,27,23,370.299987792969
"Maritza","2018-10-01",2018,10,18,26,22,386.899993896484
"Naranjo Carbonal","2018-10-01",2018,10,22,30,26,385.700012207031
"Pitilla","2018-10-01",2018,10,18,26,22,389.899993896484
"Rancho Harold","2018-10-01",2018,10,19,27,23,370.299987792969
"Rincon 1000","2018-10-01",2018,10,18,26,22,417.600006103516
"Rincon 1200","2018-10-01",2018,10,15,23,19,420.100006103516
"Bosque Humedo","2018-11-01",2018,11,22,30,26,99.0999984741211
"Cacao Arenales","2018-11-01",2018,11,18,26,22,180.800003051758
"Cacao Sendero Circular","2018-11-01",2018,11,18,26,22,180.800003051758
"Gongora","2018-11-01",2018,11,19,27,23,151.899993896484
"Maritza","2018-11-01",2018,11,18,26,22,180.800003051758
"Naranjo Carbonal","2018-11-01",2018,11,22,30,26,68.0999984741211
"Pitilla","2018-11-01",2018,11,18,25,21.5,287
"Rancho Harold","2018-11-01",2018,11,19,27,23,151.899993896484
"Rincon 1000","2018-11-01",2018,11,18,26,22,150.899993896484
"Rincon 1200","2018-11-01",2018,11,15,22,18.5,165.600006103516
"Bosque Humedo","2018-12-01",2018,12,21,30,25.5,20.8999996185303
"Cacao Arenales","2018-12-01",2018,12,17,26,21.5,129.300003051758
"Cacao Sendero Circular","2018-12-01",2018,12,17,26,21.5,129.300003051758
"Gongora","2018-12-01",2018,12,19,27,23,80.4000015258789
"Maritza","2018-12-01",2018,12,17,26,21.5,129.300003051758
"Naranjo Carbonal","2018-12-01",2018,12,22,31,26.5,11.6999998092651
"Pitilla","2018-12-01",2018,12,17,25,21,296.100006103516
"Rancho Harold","2018-12-01",2018,12,19,27,23,80.4000015258789
"Rincon 1000","2018-12-01",2018,12,17,26,21.5,60.5
"Rincon 1200","2018-12-01",2018,12,14,23,18.5,118.900001525879
"Bosque Humedo","2019-01-01",2019,1,21,30,25.5,2.90000009536743
"Cacao Arenales","2019-01-01",2019,1,17,26,21.5,38
"Cacao Sendero Circular","2019-01-01",2019,1,17,26,21.5,38
"Gongora","2019-01-01",2019,1,18,27,22.5,15.6999998092651
"Maritza","2019-01-01",2019,1,17,26,21.5,38
"Naranjo Carbonal","2019-01-01",2019,1,22,31,26.5,1.5
"Pitilla","2019-01-01",2019,1,17,25,21,162.300003051758
"Rancho Harold","2019-01-01",2019,1,18,27,22.5,15.6999998092651
"Rincon 1000","2019-01-01",2019,1,17,26,21.5,9.69999980926514
"Rincon 1200","2019-01-01",2019,1,13,23,18,41.7000007629395
"Bosque Humedo","2019-02-01",2019,2,22,31,26.5,2.29999995231628
"Cacao Arenales","2019-02-01",2019,2,18,27,22.5,22
"Cacao Sendero Circular","2019-02-01",2019,2,18,27,22.5,22
"Gongora","2019-02-01",2019,2,19,28,23.5,11.6000003814697
"Maritza","2019-02-01",2019,2,18,27,22.5,22
"Naranjo Carbonal","2019-02-01",2019,2,22,32,27,2.29999995231628
"Pitilla","2019-02-01",2019,2,18,26,22,167.699996948242
"Rancho Harold","2019-02-01",2019,2,19,28,23.5,11.6000003814697
"Rincon 1000","2019-02-01",2019,2,18,27,22.5,14
"Rincon 1200","2019-02-01",2019,2,14,23,18.5,37.2999992370605
"Bosque Humedo","2019-03-01",2019,3,21,32,26.5,11
"Cacao Arenales","2019-03-01",2019,3,18,27,22.5,19.7000007629395
"Cacao Sendero Circular","2019-03-01",2019,3,18,27,22.5,19.7000007629395
"Gongora","2019-03-01",2019,3,19,29,24,13.1000003814697
"Maritza","2019-03-01",2019,3,18,27,22.5,19.7000007629395
"Naranjo Carbonal","2019-03-01",2019,3,22,32,27,3.09999990463257
"Pitilla","2019-03-01",2019,3,18,27,22.5,96.5999984741211
"Rancho Harold","2019-03-01",2019,3,19,29,24,13.1000003814697
"Rincon 1000","2019-03-01",2019,3,18,28,23,16.7999992370605
"Rincon 1200","2019-03-01",2019,3,14,24,19,37.0999984741211
"Bosque Humedo","2019-04-01",2019,4,22,33,27.5,28.3999996185303
"Cacao Arenales","2019-04-01",2019,4,19,28,23.5,37.9000015258789
"Cacao Sendero Circular","2019-04-01",2019,4,19,28,23.5,37.9000015258789
"Gongora","2019-04-01",2019,4,20,30,25,40
"Maritza","2019-04-01",2019,4,19,28,23.5,37.9000015258789
"Naranjo Carbonal","2019-04-01",2019,4,23,34,28.5,31.5
"Pitilla","2019-04-01",2019,4,19,28,23.5,38.9000015258789
"Rancho Harold","2019-04-01",2019,4,20,30,25,40
"Rincon 1000","2019-04-01",2019,4,19,29,24,41.2000007629395
"Rincon 1200","2019-04-01",2019,4,15,25,20,38
"Bosque Humedo","2019-05-01",2019,5,22,31,26.5,245.5
"Cacao Arenales","2019-05-01",2019,5,19,27,23,267.100006103516
"Cacao Sendero Circular","2019-05-01",2019,5,19,27,23,267.100006103516
"Gongora","2019-05-01",2019,5,20,29,24.5,273.700012207031
"Maritza","2019-05-01",2019,5,19,27,23,267.100006103516
"Naranjo Carbonal","2019-05-01",2019,5,23,32,27.5,241.800003051758
"Pitilla","2019-05-01",2019,5,19,27,23,255.800003051758
"Rancho Harold","2019-05-01",2019,5,20,29,24.5,273.700012207031
"Rincon 1000","2019-05-01",2019,5,19,28,23.5,286
"Rincon 1200","2019-05-01",2019,5,16,24,20,286.600006103516
"Bosque Humedo","2019-06-01",2019,6,23,30,26.5,348.600006103516
"Cacao Arenales","2019-06-01",2019,6,19,27,23,384.299987792969
"Cacao Sendero Circular","2019-06-01",2019,6,19,27,23,384.299987792969
"Gongora","2019-06-01",2019,6,20,28,24,373.700012207031
"Maritza","2019-06-01",2019,6,19,27,23,384.299987792969
"Naranjo Carbonal","2019-06-01",2019,6,23,31,27,346.100006103516
"Pitilla","2019-06-01",2019,6,19,26,22.5,380.299987792969
"Rancho Harold","2019-06-01",2019,6,20,28,24,373.700012207031
"Rincon 1000","2019-06-01",2019,6,19,27,23,398.5
"Rincon 1200","2019-06-01",2019,6,16,23,19.5,406.799987792969
"Bosque Humedo","2019-07-01",2019,7,23,30,26.5,171.199996948242
"Cacao Arenales","2019-07-01",2019,7,19,27,23,265.299987792969
"Cacao Sendero Circular","2019-07-01",2019,7,19,27,23,265.299987792969
"Gongora","2019-07-01",2019,7,20,28,24,204
"Maritza","2019-07-01",2019,7,19,27,23,265.299987792969
"Naranjo Carbonal","2019-07-01",2019,7,24,31,27.5,131.600006103516
"Pitilla","2019-07-01",2019,7,19,27,23,350
"Rancho Harold","2019-07-01",2019,7,20,28,24,204
"Rincon 1000","2019-07-01",2019,7,19,27,23,225.300003051758
"Rincon 1200","2019-07-01",2019,7,16,24,20,238.5
"Bosque Humedo","2019-08-01",2019,8,22,30,26,193.699996948242
"Cacao Arenales","2019-08-01",2019,8,19,27,23,265.100006103516
"Cacao Sendero Circular","2019-08-01",2019,8,19,27,23,265.100006103516
"Gongora","2019-08-01",2019,8,20,28,24,242.199996948242
"Maritza","2019-08-01",2019,8,19,27,23,265.100006103516
"Naranjo Carbonal","2019-08-01",2019,8,23,31,27,199.899993896484
"Pitilla","2019-08-01",2019,8,19,27,23,315.5
"Rancho Harold","2019-08-01",2019,8,20,28,24,242.199996948242
"Rincon 1000","2019-08-01",2019,8,19,27,23,285.899993896484
"Rincon 1200","2019-08-01",2019,8,15,24,19.5,299.299987792969
"Bosque Humedo","2019-09-01",2019,9,22,30,26,348.700012207031
"Cacao Arenales","2019-09-01",2019,9,19,27,23,382.5
"Cacao Sendero Circular","2019-09-01",2019,9,19,27,23,382.5
"Gongora","2019-09-01",2019,9,20,28,24,360.100006103516
"Maritza","2019-09-01",2019,9,19,27,23,382.5
"Naranjo Carbonal","2019-09-01",2019,9,23,31,27,351.600006103516
"Pitilla","2019-09-01",2019,9,19,26,22.5,373.299987792969
"Rancho Harold","2019-09-01",2019,9,20,28,24,360.100006103516
"Rincon 1000","2019-09-01",2019,9,18,27,22.5,371.799987792969
"Rincon 1200","2019-09-01",2019,9,15,23,19,401.200012207031
"Bosque Humedo","2019-10-01",2019,10,21,29,25,338.399993896484
"Cacao Arenales","2019-10-01",2019,10,18,26,22,369.600006103516
"Cacao Sendero Circular","2019-10-01",2019,10,18,26,22,369.600006103516
"Gongora","2019-10-01",2019,10,19,27,23,353.799987792969
"Maritza","2019-10-01",2019,10,18,26,22,369.600006103516
"Naranjo Carbonal","2019-10-01",2019,10,22,30,26,370
"Pitilla","2019-10-01",2019,10,18,26,22,372.299987792969
"Rancho Harold","2019-10-01",2019,10,19,27,23,353.799987792969
"Rincon 1000","2019-10-01",2019,10,18,26,22,398.200012207031
"Rincon 1200","2019-10-01",2019,10,14,23,18.5,400.700012207031
"Bosque Humedo","2019-11-01",2019,11,22,30,26,142.300003051758
"Cacao Arenales","2019-11-01",2019,11,19,26,22.5,266.799987792969
"Cacao Sendero Circular","2019-11-01",2019,11,19,26,22.5,266.799987792969
"Gongora","2019-11-01",2019,11,20,28,24,224.399993896484
"Maritza","2019-11-01",2019,11,19,26,22.5,266.799987792969
"Naranjo Carbonal","2019-11-01",2019,11,23,31,27,96.9000015258789
"Pitilla","2019-11-01",2019,11,19,26,22.5,427.100006103516
"Rancho Harold","2019-11-01",2019,11,20,28,24,224.399993896484
"Rincon 1000","2019-11-01",2019,11,19,27,23,230.5
"Rincon 1200","2019-11-01",2019,11,15,23,19,252.5
"Bosque Humedo","2019-12-01",2019,12,21,NA,NA,23.5
"Cacao Arenales","2019-12-01",2019,12,18,NA,NA,146.399993896484
"Cacao Sendero Circular","2019-12-01",2019,12,18,NA,NA,146.399993896484
"Gongora","2019-12-01",2019,12,19,NA,NA,90.3000030517578
"Maritza","2019-12-01",2019,12,18,NA,NA,146.399993896484
"Naranjo Carbonal","2019-12-01",2019,12,22,NA,NA,12.8999996185303
"Pitilla","2019-12-01",2019,12,18,NA,NA,337
"Rancho Harold","2019-12-01",2019,12,19,NA,NA,90.3000030517578
"Rincon 1000","2019-12-01",2019,12,18,NA,NA,66.1999969482422
"Rincon 1200","2019-12-01",2019,12,14,NA,NA,130.899993896484
"Bosque Humedo","2020-01-01",2020,1,21,31,26,4.40000009536743
"Cacao Arenales","2020-01-01",2020,1,18,26,22,60.5
"Cacao Sendero Circular","2020-01-01",2020,1,18,26,22,60.5
"Gongora","2020-01-01",2020,1,19,28,23.5,25.2999992370605
"Maritza","2020-01-01",2020,1,18,26,22,60.5
"Naranjo Carbonal","2020-01-01",2020,1,22,32,27,2.20000004768372
"Pitilla","2020-01-01",2020,1,18,26,22,262.200012207031
"Rancho Harold","2020-01-01",2020,1,19,28,23.5,25.2999992370605
"Rincon 1000","2020-01-01",2020,1,18,27,22.5,17.6000003814697
"Rincon 1200","2020-01-01",2020,1,14,23,18.5,74.9000015258789
"Bosque Humedo","2020-02-01",2020,2,22,32,27,2.29999995231628
"Cacao Arenales","2020-02-01",2020,2,18,27,22.5,22.2999992370605
"Cacao Sendero Circular","2020-02-01",2020,2,18,27,22.5,22.2999992370605
"Gongora","2020-02-01",2020,2,20,29,24.5,11.6999998092651
"Maritza","2020-02-01",2020,2,18,27,22.5,22.2999992370605
"Naranjo Carbonal","2020-02-01",2020,2,23,33,28,2.29999995231628
"Pitilla","2020-02-01",2020,2,18,27,22.5,170.300003051758
"Rancho Harold","2020-02-01",2020,2,20,29,24.5,11.6999998092651
"Rincon 1000","2020-02-01",2020,2,18,28,23,14.1000003814697
"Rincon 1200","2020-02-01",2020,2,14,24,19,37.5999984741211
"Bosque Humedo","2020-03-01",2020,3,23,33,28,8.19999980926514
"Cacao Arenales","2020-03-01",2020,3,19,28,23.5,14.1999998092651
"Cacao Sendero Circular","2020-03-01",2020,3,19,28,23.5,14.1999998092651
"Gongora","2020-03-01",2020,3,20,30,25,9.5
"Maritza","2020-03-01",2020,3,19,28,23.5,14.1999998092651
"Naranjo Carbonal","2020-03-01",2020,3,23,34,28.5,2.29999995231628
"Pitilla","2020-03-01",2020,3,19,28,23.5,69
"Rancho Harold","2020-03-01",2020,3,20,30,25,9.5
"Rincon 1000","2020-03-01",2020,3,19,29,24,12
"Rincon 1200","2020-03-01",2020,3,15,25,20,26.2999992370605
"Bosque Humedo","2020-04-01",2020,4,23,34,28.5,28.3999996185303
"Cacao Arenales","2020-04-01",2020,4,20,29,24.5,37.7000007629395
"Cacao Sendero Circular","2020-04-01",2020,4,20,29,24.5,37.7000007629395
"Gongora","2020-04-01",2020,4,21,31,26,39.9000015258789
"Maritza","2020-04-01",2020,4,20,29,24.5,37.7000007629395
"Naranjo Carbonal","2020-04-01",2020,4,24,34,29,31.5
"Pitilla","2020-04-01",2020,4,20,29,24.5,38.7000007629395
"Rancho Harold","2020-04-01",2020,4,21,31,26,39.9000015258789
"Rincon 1000","2020-04-01",2020,4,20,30,25,41.0999984741211
"Rincon 1200","2020-04-01",2020,4,16,26,21,37.9000015258789
"Bosque Humedo","2020-05-01",2020,5,23,32,27.5,205
"Cacao Arenales","2020-05-01",2020,5,20,28,24,220.300003051758
"Cacao Sendero Circular","2020-05-01",2020,5,20,28,24,220.300003051758
"Gongora","2020-05-01",2020,5,21,29,25,224
"Maritza","2020-05-01",2020,5,20,28,24,220.300003051758
"Naranjo Carbonal","2020-05-01",2020,5,24,33,28.5,200.699996948242
"Pitilla","2020-05-01",2020,5,20,28,24,210.800003051758
"Rancho Harold","2020-05-01",2020,5,21,29,25,224
"Rincon 1000","2020-05-01",2020,5,20,28,24,222.100006103516
"Rincon 1200","2020-05-01",2020,5,16,25,20.5,224.399993896484
"Bosque Humedo","2020-06-01",2020,6,22,30,26,309.299987792969
"Cacao Arenales","2020-06-01",2020,6,19,26,22.5,339.399993896484
"Cacao Sendero Circular","2020-06-01",2020,6,19,26,22.5,339.399993896484
"Gongora","2020-06-01",2020,6,20,28,24,327.399993896484
"Maritza","2020-06-01",2020,6,19,26,22.5,339.399993896484
"Naranjo Carbonal","2020-06-01",2020,6,23,31,27,304.799987792969
"Pitilla","2020-06-01",2020,6,19,26,22.5,336.600006103516
"Rancho Harold","2020-06-01",2020,6,20,28,24,327.399993896484
"Rincon 1000","2020-06-01",2020,6,19,27,23,333.299987792969
"Rincon 1200","2020-06-01",2020,6,16,23,19.5,343.299987792969
"Bosque Humedo","2020-07-01",2020,7,23,30,26.5,130.800003051758
"Cacao Arenales","2020-07-01",2020,7,19,27,23,197.899993896484
"Cacao Sendero Circular","2020-07-01",2020,7,19,27,23,197.899993896484
"Gongora","2020-07-01",2020,7,20,28,24,150.399993896484
"Maritza","2020-07-01",2020,7,19,27,23,197.899993896484
"Naranjo Carbonal","2020-07-01",2020,7,23,31,27,100
"Pitilla","2020-07-01",2020,7,19,26,22.5,260.200012207031
"Rancho Harold","2020-07-01",2020,7,20,28,24,150.399993896484
"Rincon 1000","2020-07-01",2020,7,19,27,23,152
"Rincon 1200","2020-07-01",2020,7,16,24,20,163.100006103516
"Bosque Humedo","2020-08-01",2020,8,22,30,26,212.199996948242
"Cacao Arenales","2020-08-01",2020,8,19,27,23,293.200012207031
"Cacao Sendero Circular","2020-08-01",2020,8,19,27,23,293.200012207031
"Gongora","2020-08-01",2020,8,20,28,24,264.399993896484
"Maritza","2020-08-01",2020,8,19,27,23,293.200012207031
"Naranjo Carbonal","2020-08-01",2020,8,23,31,27,213.800003051758
"Pitilla","2020-08-01",2020,8,19,26,22.5,351.100006103516
"Rancho Harold","2020-08-01",2020,8,20,28,24,264.399993896484
"Rincon 1000","2020-08-01",2020,8,19,27,23,295.899993896484
"Rincon 1200","2020-08-01",2020,8,15,24,19.5,313.399993896484
"Bosque Humedo","2020-09-01",2020,9,22,30,26,292.799987792969
"Cacao Arenales","2020-09-01",2020,9,18,26,22,316.399993896484
"Cacao Sendero Circular","2020-09-01",2020,9,18,26,22,316.399993896484
"Gongora","2020-09-01",2020,9,20,28,24,295.100006103516
"Maritza","2020-09-01",2020,9,18,26,22,316.399993896484
"Naranjo Carbonal","2020-09-01",2020,9,23,30,26.5,293.600006103516
"Pitilla","2020-09-01",2020,9,18,26,22,308.399993896484
"Rancho Harold","2020-09-01",2020,9,20,28,24,295.100006103516
"Rincon 1000","2020-09-01",2020,9,18,27,22.5,285.399993896484
"Rincon 1200","2020-09-01",2020,9,15,23,19,311.299987792969
"Bosque Humedo","2020-10-01",2020,10,21,29,25,606.299987792969
"Cacao Arenales","2020-10-01",2020,10,18,26,22,685.799987792969
"Cacao Sendero Circular","2020-10-01",2020,10,18,26,22,685.799987792969
"Gongora","2020-10-01",2020,10,19,27,23,661.200012207031
"Maritza","2020-10-01",2020,10,18,26,22,685.799987792969
"Naranjo Carbonal","2020-10-01",2020,10,22,30,26,659.900024414062
"Pitilla","2020-10-01",2020,10,18,26,22,696.5
"Rancho Harold","2020-10-01",2020,10,19,27,23,661.200012207031
"Rincon 1000","2020-10-01",2020,10,18,26,22,797.200012207031
"Rincon 1200","2020-10-01",2020,10,15,23,19,796.299987792969
"Bosque Humedo","2020-11-01",2020,11,21,29,25,80.5999984741211
"Cacao Arenales","2020-11-01",2020,11,18,25,21.5,145.100006103516
"Cacao Sendero Circular","2020-11-01",2020,11,18,25,21.5,145.100006103516
"Gongora","2020-11-01",2020,11,19,27,23,120.300003051758
"Maritza","2020-11-01",2020,11,18,25,21.5,145.100006103516
"Naranjo Carbonal","2020-11-01",2020,11,22,30,26,54.9000015258789
"Pitilla","2020-11-01",2020,11,18,25,21.5,230.600006103516
"Rancho Harold","2020-11-01",2020,11,19,27,23,120.300003051758
"Rincon 1000","2020-11-01",2020,11,18,26,22,109.699996948242
"Rincon 1200","2020-11-01",2020,11,14,22,18,122.199996948242
"Bosque Humedo","2020-12-01",2020,12,21,30,25.5,22.2999992370605
"Cacao Arenales","2020-12-01",2020,12,18,26,22,139.5
"Cacao Sendero Circular","2020-12-01",2020,12,18,26,22,139.5
"Gongora","2020-12-01",2020,12,19,27,23,85.9000015258789
"Maritza","2020-12-01",2020,12,18,26,22,139.5
"Naranjo Carbonal","2020-12-01",2020,12,22,31,26.5,12.3000001907349
"Pitilla","2020-12-01",2020,12,18,26,22,321.600006103516
"Rancho Harold","2020-12-01",2020,12,19,27,23,85.9000015258789
"Rincon 1000","2020-12-01",2020,12,18,27,22.5,62.0999984741211
"Rincon 1200","2020-12-01",2020,12,14,23,18.5,123.300003051758
"Bosque Humedo","2021-01-01",2021,1,22,31,26.5,4.5
"Cacao Arenales","2021-01-01",2021,1,18,26,22,63.2000007629395
"Cacao Sendero Circular","2021-01-01",2021,1,18,26,22,63.2000007629395
"Gongora","2021-01-01",2021,1,19,28,23.5,26.3999996185303
"Maritza","2021-01-01",2021,1,18,26,22,63.2000007629395
"Naranjo Carbonal","2021-01-01",2021,1,22,32,27,2.29999995231628
"Pitilla","2021-01-01",2021,1,18,26,22,274.399993896484
"Rancho Harold","2021-01-01",2021,1,19,28,23.5,26.3999996185303
"Rincon 1000","2021-01-01",2021,1,18,27,22.5,18.3999996185303
"Rincon 1200","2021-01-01",2021,1,14,23,18.5,78.3000030517578
"Bosque Humedo","2021-02-01",2021,2,22,32,27,2.29999995231628
"Cacao Arenales","2021-02-01",2021,2,18,27,22.5,22.1000003814697
"Cacao Sendero Circular","2021-02-01",2021,2,18,27,22.5,22.1000003814697
