"siteID","date","Year","Month","P","var","value"
"Rincon 1000","1987-07-01",1987,7,503.36,"Tmax",24.65
"Rincon 1000","1987-07-01",1987,7,503.36,"Tavg",21.8
"Rincon 1200","1987-07-01",1987,7,521.1,"Tmin",17.95
"Rincon 1200","1987-07-01",1987,7,521.1,"Tmax",23.45
"Rincon 1200","1987-07-01",1987,7,521.1,"Tavg",20.7
"Maritza","1987-07-01",1987,7,365.41,"Tmin",21.55
"Maritza","1987-07-01",1987,7,365.41,"Tmax",26.55
"Maritza","1987-07-01",1987,7,365.41,"Tavg",24.05
"Pitilla","1987-07-01",1987,7,548.84,"Tmin",21.05
"Pitilla","1987-07-01",1987,7,548.84,"Tmax",25.55
"Pitilla","1987-07-01",1987,7,548.84,"Tavg",23.3
"Rancho Harold","1987-07-01",1987,7,390.69,"Tmin",20.75
"Rancho Harold","1987-07-01",1987,7,390.69,"Tmax",26.15
"Rancho Harold","1987-07-01",1987,7,390.69,"Tavg",23.45
"Cacao Arenales","1987-08-01",1987,8,214.08,"Tmin",18.95
"Cacao Arenales","1987-08-01",1987,8,214.08,"Tmax",24.25
"Cacao Arenales","1987-08-01",1987,8,214.08,"Tavg",21.6
"Bosque Humedo","1987-08-01",1987,8,127.79,"Tmin",23.25
"Bosque Humedo","1987-08-01",1987,8,127.79,"Tmax",27.95
"Bosque Humedo","1987-08-01",1987,8,127.79,"Tavg",25.6
"Naranjo Carbonal","1987-08-01",1987,8,81.37,"Tmin",25.15
"Naranjo Carbonal","1987-08-01",1987,8,81.37,"Tmax",29.35
"Naranjo Carbonal","1987-08-01",1987,8,81.37,"Tavg",27.25
"Cacao Sendero Circular","1987-08-01",1987,8,221.15,"Tmin",18.15
"Cacao Sendero Circular","1987-08-01",1987,8,221.15,"Tmax",23.35
"Cacao Sendero Circular","1987-08-01",1987,8,221.15,"Tavg",20.75
"Gongora","1987-08-01",1987,8,177.21,"Tmin",21.25
"Gongora","1987-08-01",1987,8,177.21,"Tmax",26.65
"Gongora","1987-08-01",1987,8,177.21,"Tavg",23.95
"Rincon 1000","1987-08-01",1987,8,257.15,"Tmin",18.65
"Rincon 1000","1987-08-01",1987,8,257.15,"Tmax",24.35
"Rincon 1000","1987-08-01",1987,8,257.15,"Tavg",21.5
"Rincon 1200","1987-08-01",1987,8,269.45,"Tmin",17.55
"Rincon 1200","1987-08-01",1987,8,269.45,"Tmax",23.05
"Rincon 1200","1987-08-01",1987,8,269.45,"Tavg",20.3
"Maritza","1987-08-01",1987,8,185.82,"Tmin",21.35
"Maritza","1987-08-01",1987,8,185.82,"Tmax",26.45
"Maritza","1987-08-01",1987,8,185.82,"Tavg",23.9
"Pitilla","1987-08-01",1987,8,303.56,"Tmin",20.85
"Pitilla","1987-08-01",1987,8,303.56,"Tmax",25.35
"Pitilla","1987-08-01",1987,8,303.56,"Tavg",23.1
"Rancho Harold","1987-08-01",1987,8,189.8,"Tmin",20.55
"Rancho Harold","1987-08-01",1987,8,189.8,"Tmax",25.95
"Rancho Harold","1987-08-01",1987,8,189.8,"Tavg",23.25
"Cacao Arenales","1987-09-01",1987,9,278.62,"Tmin",18.65
"Cacao Arenales","1987-09-01",1987,9,278.62,"Tmax",24.65
"Cacao Arenales","1987-09-01",1987,9,278.62,"Tavg",21.65
"Bosque Humedo","1987-09-01",1987,9,236.26,"Tmin",23.15
"Bosque Humedo","1987-09-01",1987,9,236.26,"Tmax",28.35
"Bosque Humedo","1987-09-01",1987,9,236.26,"Tavg",25.75
"Naranjo Carbonal","1987-09-01",1987,9,177.53,"Tmin",25.15
"Naranjo Carbonal","1987-09-01",1987,9,177.53,"Tmax",29.55
"Naranjo Carbonal","1987-09-01",1987,9,177.53,"Tavg",27.35
"Cacao Sendero Circular","1987-09-01",1987,9,284.72,"Tmin",17.85
"Cacao Sendero Circular","1987-09-01",1987,9,284.72,"Tmax",23.75
"Cacao Sendero Circular","1987-09-01",1987,9,284.72,"Tavg",20.8
"Gongora","1987-09-01",1987,9,251.08,"Tmin",21.05
"Gongora","1987-09-01",1987,9,251.08,"Tmax",27.25
"Gongora","1987-09-01",1987,9,251.08,"Tavg",24.15
"Rincon 1000","1987-09-01",1987,9,315.26,"Tmin",18.25
"Rincon 1000","1987-09-01",1987,9,315.26,"Tmax",24.85
"Rincon 1000","1987-09-01",1987,9,315.26,"Tavg",21.55
"Rincon 1200","1987-09-01",1987,9,324.64,"Tmin",17.05
"Rincon 1200","1987-09-01",1987,9,324.64,"Tmax",23.55
"Rincon 1200","1987-09-01",1987,9,324.64,"Tavg",20.3
"Maritza","1987-09-01",1987,9,249.22,"Tmin",21.25
"Maritza","1987-09-01",1987,9,249.22,"Tmax",27.05
"Maritza","1987-09-01",1987,9,249.22,"Tavg",24.15
"Pitilla","1987-09-01",1987,9,339.26,"Tmin",20.75
"Pitilla","1987-09-01",1987,9,339.26,"Tmax",25.95
"Pitilla","1987-09-01",1987,9,339.26,"Tavg",23.35
"Rancho Harold","1987-09-01",1987,9,260.79,"Tmin",20.25
"Rancho Harold","1987-09-01",1987,9,260.79,"Tmax",26.45
"Rancho Harold","1987-09-01",1987,9,260.79,"Tavg",23.35
"Cacao Arenales","1987-10-01",1987,10,285.8,"Tmin",18.35
"Cacao Arenales","1987-10-01",1987,10,285.8,"Tmax",23.65
"Cacao Arenales","1987-10-01",1987,10,285.8,"Tavg",21
"Bosque Humedo","1987-10-01",1987,10,210.01,"Tmin",22.75
"Bosque Humedo","1987-10-01",1987,10,210.01,"Tmax",27.45
"Bosque Humedo","1987-10-01",1987,10,210.01,"Tavg",25.1
"Naranjo Carbonal","1987-10-01",1987,10,158.8,"Tmin",24.75
"Naranjo Carbonal","1987-10-01",1987,10,158.8,"Tmax",28.65
"Naranjo Carbonal","1987-10-01",1987,10,158.8,"Tavg",26.7
"Cacao Sendero Circular","1987-10-01",1987,10,290.89,"Tmin",17.45
"Cacao Sendero Circular","1987-10-01",1987,10,290.89,"Tmax",22.75
"Cacao Sendero Circular","1987-10-01",1987,10,290.89,"Tavg",20.1
"Gongora","1987-10-01",1987,10,257.12,"Tmin",20.65
"Gongora","1987-10-01",1987,10,257.12,"Tmax",26.25
"Gongora","1987-10-01",1987,10,257.12,"Tavg",23.45
"Rincon 1000","1987-10-01",1987,10,376.2,"Tmin",17.85
"Rincon 1000","1987-10-01",1987,10,376.2,"Tmax",23.85
"Rincon 1000","1987-10-01",1987,10,376.2,"Tavg",20.85
"Rincon 1200","1987-10-01",1987,10,384.61,"Tmin",16.65
"Rincon 1200","1987-10-01",1987,10,384.61,"Tmax",22.45
"Rincon 1200","1987-10-01",1987,10,384.61,"Tavg",19.55
"Maritza","1987-10-01",1987,10,242.8,"Tmin",20.95
"Maritza","1987-10-01",1987,10,242.8,"Tmax",26.05
"Maritza","1987-10-01",1987,10,242.8,"Tavg",23.5
"Pitilla","1987-10-01",1987,10,347.44,"Tmin",20.45
"Pitilla","1987-10-01",1987,10,347.44,"Tmax",25.05
"Pitilla","1987-10-01",1987,10,347.44,"Tavg",22.75
"Rancho Harold","1987-10-01",1987,10,268.3,"Tmin",19.95
"Rancho Harold","1987-10-01",1987,10,268.3,"Tmax",25.45
"Rancho Harold","1987-10-01",1987,10,268.3,"Tavg",22.7
"Cacao Arenales","1987-11-01",1987,11,129.93,"Tmin",18.25
"Cacao Arenales","1987-11-01",1987,11,129.93,"Tmax",24.25
"Cacao Arenales","1987-11-01",1987,11,129.93,"Tavg",21.25
"Bosque Humedo","1987-11-01",1987,11,45.17,"Tmin",22.95
"Bosque Humedo","1987-11-01",1987,11,45.17,"Tmax",28.15
"Bosque Humedo","1987-11-01",1987,11,45.17,"Tavg",25.55
"Naranjo Carbonal","1987-11-01",1987,11,23.13,"Tmin",24.95
"Naranjo Carbonal","1987-11-01",1987,11,23.13,"Tmax",29.35
"Naranjo Carbonal","1987-11-01",1987,11,23.13,"Tavg",27.15
"Cacao Sendero Circular","1987-11-01",1987,11,134.58,"Tmin",17.35
"Cacao Sendero Circular","1987-11-01",1987,11,134.58,"Tmax",23.25
"Cacao Sendero Circular","1987-11-01",1987,11,134.58,"Tavg",20.3
"Gongora","1987-11-01",1987,11,98.36,"Tmin",20.75
"Gongora","1987-11-01",1987,11,98.36,"Tmax",26.95
"Gongora","1987-11-01",1987,11,98.36,"Tavg",23.85
"Rincon 1000","1987-11-01",1987,11,189.94,"Tmin",17.85
"Rincon 1000","1987-11-01",1987,11,189.94,"Tmax",24.35
"Rincon 1000","1987-11-01",1987,11,189.94,"Tavg",21.1
"Rincon 1200","1987-11-01",1987,11,201.15,"Tmin",16.65
"Rincon 1200","1987-11-01",1987,11,201.15,"Tmax",22.95
"Rincon 1200","1987-11-01",1987,11,201.15,"Tavg",19.8
"Maritza","1987-11-01",1987,11,98.01,"Tmin",20.95
"Maritza","1987-11-01",1987,11,98.01,"Tmax",26.65
"Maritza","1987-11-01",1987,11,98.01,"Tavg",23.8
"Pitilla","1987-11-01",1987,11,185.34,"Tmin",20.35
"Pitilla","1987-11-01",1987,11,185.34,"Tmax",25.55
"Pitilla","1987-11-01",1987,11,185.34,"Tavg",22.95
"Rancho Harold","1987-11-01",1987,11,109.35,"Tmin",19.95
"Rancho Harold","1987-11-01",1987,11,109.35,"Tmax",26.15
"Rancho Harold","1987-11-01",1987,11,109.35,"Tavg",23.05
"Cacao Arenales","1987-12-01",1987,12,88.65,"Tmin",18.35
"Cacao Arenales","1987-12-01",1987,12,88.65,"Tmax",24.55
"Cacao Arenales","1987-12-01",1987,12,88.65,"Tavg",21.45
"Bosque Humedo","1987-12-01",1987,12,23,"Tmin",22.75
"Bosque Humedo","1987-12-01",1987,12,23,"Tmax",28.35
"Bosque Humedo","1987-12-01",1987,12,23,"Tavg",25.55
"Naranjo Carbonal","1987-12-01",1987,12,9.09,"Tmin",24.75
"Naranjo Carbonal","1987-12-01",1987,12,9.09,"Tmax",29.45
"Naranjo Carbonal","1987-12-01",1987,12,9.09,"Tavg",27.1
"Cacao Sendero Circular","1987-12-01",1987,12,92.49,"Tmin",17.45
"Cacao Sendero Circular","1987-12-01",1987,12,92.49,"Tmax",23.65
"Cacao Sendero Circular","1987-12-01",1987,12,92.49,"Tavg",20.55
"Gongora","1987-12-01",1987,12,63.55,"Tmin",20.65
"Gongora","1987-12-01",1987,12,63.55,"Tmax",27.25
"Gongora","1987-12-01",1987,12,63.55,"Tavg",23.95
"Rincon 1000","1987-12-01",1987,12,128.38,"Tmin",17.95
"Rincon 1000","1987-12-01",1987,12,128.38,"Tmax",24.55
"Rincon 1000","1987-12-01",1987,12,128.38,"Tavg",21.25
"Rincon 1200","1987-12-01",1987,12,140.32,"Tmin",16.75
"Rincon 1200","1987-12-01",1987,12,140.32,"Tmax",23.25
"Rincon 1200","1987-12-01",1987,12,140.32,"Tavg",20
"Maritza","1987-12-01",1987,12,65.05,"Tmin",20.75
"Maritza","1987-12-01",1987,12,65.05,"Tmax",26.85
"Maritza","1987-12-01",1987,12,65.05,"Tavg",23.8
"Pitilla","1987-12-01",1987,12,134.5,"Tmin",20.15
"Pitilla","1987-12-01",1987,12,134.5,"Tmax",25.65
"Pitilla","1987-12-01",1987,12,134.5,"Tavg",22.9
"Rancho Harold","1987-12-01",1987,12,71.95,"Tmin",19.95
"Rancho Harold","1987-12-01",1987,12,71.95,"Tmax",26.45
"Rancho Harold","1987-12-01",1987,12,71.95,"Tavg",23.2
"Cacao Arenales","1988-01-01",1988,1,84.24,"Tmin",17.85
"Cacao Arenales","1988-01-01",1988,1,84.24,"Tmax",24.75
"Cacao Arenales","1988-01-01",1988,1,84.24,"Tavg",21.3
"Bosque Humedo","1988-01-01",1988,1,14.79,"Tmin",22.15
"Bosque Humedo","1988-01-01",1988,1,14.79,"Tmax",28.45
"Bosque Humedo","1988-01-01",1988,1,14.79,"Tavg",25.3
"Naranjo Carbonal","1988-01-01",1988,1,4.31,"Tmin",24.05
"Naranjo Carbonal","1988-01-01",1988,1,4.31,"Tmax",29.45
"Naranjo Carbonal","1988-01-01",1988,1,4.31,"Tavg",26.75
"Cacao Sendero Circular","1988-01-01",1988,1,87.99,"Tmin",17.05
"Cacao Sendero Circular","1988-01-01",1988,1,87.99,"Tmax",23.85
"Cacao Sendero Circular","1988-01-01",1988,1,87.99,"Tavg",20.45
"Gongora","1988-01-01",1988,1,57.96,"Tmin",20.15
"Gongora","1988-01-01",1988,1,57.96,"Tmax",27.45
"Gongora","1988-01-01",1988,1,57.96,"Tavg",23.8
"Rincon 1000","1988-01-01",1988,1,128.53,"Tmin",17.55
"Rincon 1000","1988-01-01",1988,1,128.53,"Tmax",24.85
"Rincon 1000","1988-01-01",1988,1,128.53,"Tavg",21.2
"Rincon 1200","1988-01-01",1988,1,142.58,"Tmin",16.35
"Rincon 1200","1988-01-01",1988,1,142.58,"Tmax",23.55
"Rincon 1200","1988-01-01",1988,1,142.58,"Tavg",19.95
"Maritza","1988-01-01",1988,1,58.23,"Tmin",20.25
"Maritza","1988-01-01",1988,1,58.23,"Tmax",26.85
"Maritza","1988-01-01",1988,1,58.23,"Tavg",23.55
"Pitilla","1988-01-01",1988,1,129.54,"Tmin",19.65
"Pitilla","1988-01-01",1988,1,129.54,"Tmax",25.65
"Pitilla","1988-01-01",1988,1,129.54,"Tavg",22.65
"Rancho Harold","1988-01-01",1988,1,66.81,"Tmin",19.45
"Rancho Harold","1988-01-01",1988,1,66.81,"Tmax",26.65
"Rancho Harold","1988-01-01",1988,1,66.81,"Tavg",23.05
"Cacao Arenales","1988-02-01",1988,2,49.96,"Tmin",18.15
"Cacao Arenales","1988-02-01",1988,2,49.96,"Tmax",25.45
"Cacao Arenales","1988-02-01",1988,2,49.96,"Tavg",21.8
"Bosque Humedo","1988-02-01",1988,2,8.59,"Tmin",22.45
"Bosque Humedo","1988-02-01",1988,2,8.59,"Tmax",29.05
"Bosque Humedo","1988-02-01",1988,2,8.59,"Tavg",25.75
"Naranjo Carbonal","1988-02-01",1988,2,2.17,"Tmin",24.25
"Naranjo Carbonal","1988-02-01",1988,2,2.17,"Tmax",29.85
"Naranjo Carbonal","1988-02-01",1988,2,2.17,"Tavg",27.05
"Cacao Sendero Circular","1988-02-01",1988,2,52.23,"Tmin",17.35
"Cacao Sendero Circular","1988-02-01",1988,2,52.23,"Tmax",24.55
"Cacao Sendero Circular","1988-02-01",1988,2,52.23,"Tavg",20.95
"Gongora","1988-02-01",1988,2,34.32,"Tmin",20.55
"Gongora","1988-02-01",1988,2,34.32,"Tmax",28.15
"Gongora","1988-02-01",1988,2,34.32,"Tavg",24.35
"Rincon 1000","1988-02-01",1988,2,79.52,"Tmin",17.85
"Rincon 1000","1988-02-01",1988,2,79.52,"Tmax",25.35
"Rincon 1000","1988-02-01",1988,2,79.52,"Tavg",21.6
"Rincon 1200","1988-02-01",1988,2,87.03,"Tmin",16.75
"Rincon 1200","1988-02-01",1988,2,87.03,"Tmax",24.05
"Rincon 1200","1988-02-01",1988,2,87.03,"Tavg",20.4
"Maritza","1988-02-01",1988,2,34.85,"Tmin",20.55
"Maritza","1988-02-01",1988,2,34.85,"Tmax",27.55
"Maritza","1988-02-01",1988,2,34.85,"Tavg",24.05
"Pitilla","1988-02-01",1988,2,76.02,"Tmin",19.85
"Pitilla","1988-02-01",1988,2,76.02,"Tmax",26.25
"Pitilla","1988-02-01",1988,2,76.02,"Tavg",23.05
"Rancho Harold","1988-02-01",1988,2,39.65,"Tmin",19.75
"Rancho Harold","1988-02-01",1988,2,39.65,"Tmax",27.35
"Rancho Harold","1988-02-01",1988,2,39.65,"Tavg",23.55
"Cacao Arenales","1988-03-01",1988,3,10.13,"Tmin",17.75
"Cacao Arenales","1988-03-01",1988,3,10.13,"Tmax",26.75
"Cacao Arenales","1988-03-01",1988,3,10.13,"Tavg",22.25
"Bosque Humedo","1988-03-01",1988,3,1.84,"Tmin",22.45
"Bosque Humedo","1988-03-01",1988,3,1.84,"Tmax",30.25
"Bosque Humedo","1988-03-01",1988,3,1.84,"Tavg",26.35
"Naranjo Carbonal","1988-03-01",1988,3,0.62,"Tmin",24.45
"Naranjo Carbonal","1988-03-01",1988,3,0.62,"Tmax",30.75
"Naranjo Carbonal","1988-03-01",1988,3,0.62,"Tavg",27.6
"Cacao Sendero Circular","1988-03-01",1988,3,10.66,"Tmin",16.75
"Cacao Sendero Circular","1988-03-01",1988,3,10.66,"Tmax",25.75
"Cacao Sendero Circular","1988-03-01",1988,3,10.66,"Tavg",21.25
"Gongora","1988-03-01",1988,3,6.74,"Tmin",20.35
"Gongora","1988-03-01",1988,3,6.74,"Tmax",29.75
"Gongora","1988-03-01",1988,3,6.74,"Tavg",25.05
"Rincon 1000","1988-03-01",1988,3,15.54,"Tmin",17.35
"Rincon 1000","1988-03-01",1988,3,15.54,"Tmax",26.75
"Rincon 1000","1988-03-01",1988,3,15.54,"Tavg",22.05
"Rincon 1200","1988-03-01",1988,3,17.16,"Tmin",16.05
"Rincon 1200","1988-03-01",1988,3,17.16,"Tmax",25.25
"Rincon 1200","1988-03-01",1988,3,17.16,"Tavg",20.65
"Maritza","1988-03-01",1988,3,7.47,"Tmin",20.35
"Maritza","1988-03-01",1988,3,7.47,"Tmax",29.15
"Maritza","1988-03-01",1988,3,7.47,"Tavg",24.75
"Pitilla","1988-03-01",1988,3,16.47,"Tmin",19.65
"Pitilla","1988-03-01",1988,3,16.47,"Tmax",27.65
"Pitilla","1988-03-01",1988,3,16.47,"Tavg",23.65
"Rancho Harold","1988-03-01",1988,3,7.81,"Tmin",19.55
"Rancho Harold","1988-03-01",1988,3,7.81,"Tmax",28.85
"Rancho Harold","1988-03-01",1988,3,7.81,"Tavg",24.2
"Cacao Arenales","1988-04-01",1988,4,22.86,"Tmin",18.05
"Cacao Arenales","1988-04-01",1988,4,22.86,"Tmax",28.65
"Cacao Arenales","1988-04-01",1988,4,22.86,"Tavg",23.35
"Bosque Humedo","1988-04-01",1988,4,22.42,"Tmin",23.05
"Bosque Humedo","1988-04-01",1988,4,22.42,"Tmax",31.75
"Bosque Humedo","1988-04-01",1988,4,22.42,"Tavg",27.4
"Naranjo Carbonal","1988-04-01",1988,4,18.32,"Tmin",25.25
"Naranjo Carbonal","1988-04-01",1988,4,18.32,"Tmax",31.85
"Naranjo Carbonal","1988-04-01",1988,4,18.32,"Tavg",28.55
"Cacao Sendero Circular","1988-04-01",1988,4,23.57,"Tmin",16.95
"Cacao Sendero Circular","1988-04-01",1988,4,23.57,"Tmax",27.55
"Cacao Sendero Circular","1988-04-01",1988,4,23.57,"Tavg",22.25
"Gongora","1988-04-01",1988,4,20.57,"Tmin",20.85
"Gongora","1988-04-01",1988,4,20.57,"Tmax",31.85
"Gongora","1988-04-01",1988,4,20.57,"Tavg",26.35
"Rincon 1000","1988-04-01",1988,4,19.96,"Tmin",17.45
"Rincon 1000","1988-04-01",1988,4,19.96,"Tmax",28.85
"Rincon 1000","1988-04-01",1988,4,19.96,"Tavg",23.15
"Rincon 1200","1988-04-01",1988,4,20.62,"Tmin",16.05
"Rincon 1200","1988-04-01",1988,4,20.62,"Tmax",27.15
"Rincon 1200","1988-04-01",1988,4,20.62,"Tavg",21.6
"Maritza","1988-04-01",1988,4,21.3,"Tmin",20.95
"Maritza","1988-04-01",1988,4,21.3,"Tmax",31.25
"Maritza","1988-04-01",1988,4,21.3,"Tavg",26.1
"Pitilla","1988-04-01",1988,4,26.57,"Tmin",20.35
"Pitilla","1988-04-01",1988,4,26.57,"Tmax",29.65
"Pitilla","1988-04-01",1988,4,26.57,"Tavg",25
"Rancho Harold","1988-04-01",1988,4,21.14,"Tmin",19.95
"Rancho Harold","1988-04-01",1988,4,21.14,"Tmax",30.85
"Rancho Harold","1988-04-01",1988,4,21.14,"Tavg",25.4
"Cacao Arenales","1988-05-01",1988,5,250.39,"Tmin",18.95
"Cacao Arenales","1988-05-01",1988,5,250.39,"Tmax",26.55
"Cacao Arenales","1988-05-01",1988,5,250.39,"Tavg",22.75
"Bosque Humedo","1988-05-01",1988,5,221.57,"Tmin",23.55
"Bosque Humedo","1988-05-01",1988,5,221.57,"Tmax",29.75
"Bosque Humedo","1988-05-01",1988,5,221.57,"Tavg",26.65
"Naranjo Carbonal","1988-05-01",1988,5,180.98,"Tmin",25.45
"Naranjo Carbonal","1988-05-01",1988,5,180.98,"Tmax",30.15
"Naranjo Carbonal","1988-05-01",1988,5,180.98,"Tavg",27.8
"Cacao Sendero Circular","1988-05-01",1988,5,251.28,"Tmin",18.05
"Cacao Sendero Circular","1988-05-01",1988,5,251.28,"Tmax",25.55
"Cacao Sendero Circular","1988-05-01",1988,5,251.28,"Tavg",21.8
"Gongora","1988-05-01",1988,5,248.63,"Tmin",21.65
"Gongora","1988-05-01",1988,5,248.63,"Tmax",29.35
"Gongora","1988-05-01",1988,5,248.63,"Tavg",25.5
"Rincon 1000","1988-05-01",1988,5,333.08,"Tmin",18.65
"Rincon 1000","1988-05-01",1988,5,333.08,"Tmax",26.35
"Rincon 1000","1988-05-01",1988,5,333.08,"Tavg",22.5
"Rincon 1200","1988-05-01",1988,5,330.02,"Tmin",17.35
"Rincon 1200","1988-05-01",1988,5,330.02,"Tmax",24.95
"Rincon 1200","1988-05-01",1988,5,330.02,"Tavg",21.15
"Maritza","1988-05-01",1988,5,215.25,"Tmin",21.75
"Maritza","1988-05-01",1988,5,215.25,"Tmax",29.25
"Maritza","1988-05-01",1988,5,215.25,"Tavg",25.5
"Pitilla","1988-05-01",1988,5,237.43,"Tmin",21.15
"Pitilla","1988-05-01",1988,5,237.43,"Tmax",27.85
"Pitilla","1988-05-01",1988,5,237.43,"Tavg",24.5
"Rancho Harold","1988-05-01",1988,5,250.95,"Tmin",20.75
"Rancho Harold","1988-05-01",1988,5,250.95,"Tmax",28.55
"Rancho Harold","1988-05-01",1988,5,250.95,"Tavg",24.65
"Cacao Arenales","1988-06-01",1988,6,499.09,"Tmin",18.35
"Cacao Arenales","1988-06-01",1988,6,499.09,"Tmax",24.35
"Cacao Arenales","1988-06-01",1988,6,499.09,"Tavg",21.35
"Bosque Humedo","1988-06-01",1988,6,449.18,"Tmin",22.65
"Bosque Humedo","1988-06-01",1988,6,449.18,"Tmax",27.55
"Bosque Humedo","1988-06-01",1988,6,449.18,"Tavg",25.1
"Naranjo Carbonal","1988-06-01",1988,6,348.14,"Tmin",24.45
"Naranjo Carbonal","1988-06-01",1988,6,348.14,"Tmax",28.35
"Naranjo Carbonal","1988-06-01",1988,6,348.14,"Tavg",26.4
"Cacao Sendero Circular","1988-06-01",1988,6,506.08,"Tmin",17.45
"Cacao Sendero Circular","1988-06-01",1988,6,506.08,"Tmax",23.45
"Cacao Sendero Circular","1988-06-01",1988,6,506.08,"Tavg",20.45
"Gongora","1988-06-01",1988,6,474.05,"Tmin",20.75
"Gongora","1988-06-01",1988,6,474.05,"Tmax",26.95
"Gongora","1988-06-01",1988,6,474.05,"Tavg",23.85
"Rincon 1000","1988-06-01",1988,6,548.87,"Tmin",17.85
"Rincon 1000","1988-06-01",1988,6,548.87,"Tmax",24.45
"Rincon 1000","1988-06-01",1988,6,548.87,"Tavg",21.15
"Rincon 1200","1988-06-01",1988,6,558.57,"Tmin",16.65
"Rincon 1200","1988-06-01",1988,6,558.57,"Tmax",23.15
"Rincon 1200","1988-06-01",1988,6,558.57,"Tavg",19.9
"Maritza","1988-06-01",1988,6,447.45,"Tmin",20.95
"Maritza","1988-06-01",1988,6,447.45,"Tmax",26.75
"Maritza","1988-06-01",1988,6,447.45,"Tavg",23.85
"Pitilla","1988-06-01",1988,6,543.64,"Tmin",20.45
"Pitilla","1988-06-01",1988,6,543.64,"Tmax",25.75
"Pitilla","1988-06-01",1988,6,543.64,"Tavg",23.1
"Rancho Harold","1988-06-01",1988,6,483.78,"Tmin",19.95
"Rancho Harold","1988-06-01",1988,6,483.78,"Tmax",26.15
"Rancho Harold","1988-06-01",1988,6,483.78,"Tavg",23.05
"Cacao Arenales","1988-07-01",1988,7,245.24,"Tmin",18.65
"Cacao Arenales","1988-07-01",1988,7,245.24,"Tmax",23.75
"Cacao Arenales","1988-07-01",1988,7,245.24,"Tavg",21.2
"Bosque Humedo","1988-07-01",1988,7,157.1,"Tmin",22.75
"Bosque Humedo","1988-07-01",1988,7,157.1,"Tmax",27.25
"Bosque Humedo","1988-07-01",1988,7,157.1,"Tavg",25
"Naranjo Carbonal","1988-07-01",1988,7,105.13,"Tmin",24.45
"Naranjo Carbonal","1988-07-01",1988,7,105.13,"Tmax",28.35
"Naranjo Carbonal","1988-07-01",1988,7,105.13,"Tavg",26.4
"Cacao Sendero Circular","1988-07-01",1988,7,252.23,"Tmin",17.75
"Cacao Sendero Circular","1988-07-01",1988,7,252.23,"Tmax",22.85
"Cacao Sendero Circular","1988-07-01",1988,7,252.23,"Tavg",20.3
"Gongora","1988-07-01",1988,7,208.8,"Tmin",20.85
"Gongora","1988-07-01",1988,7,208.8,"Tmax",26.25
"Gongora","1988-07-01",1988,7,208.8,"Tavg",23.55
"Rincon 1000","1988-07-01",1988,7,291.32,"Tmin",18.25
"Rincon 1000","1988-07-01",1988,7,291.32,"Tmax",23.75
"Rincon 1000","1988-07-01",1988,7,291.32,"Tavg",21
"Rincon 1200","1988-07-01",1988,7,303.3,"Tmin",17.15
"Rincon 1200","1988-07-01",1988,7,303.3,"Tmax",22.55
"Rincon 1200","1988-07-01",1988,7,303.3,"Tavg",19.85
"Maritza","1988-07-01",1988,7,212.77,"Tmin",21.05
"Maritza","1988-07-01",1988,7,212.77,"Tmax",26.05
"Maritza","1988-07-01",1988,7,212.77,"Tavg",23.55
"Pitilla","1988-07-01",1988,7,324.26,"Tmin",20.45
"Pitilla","1988-07-01",1988,7,324.26,"Tmax",25.05
"Pitilla","1988-07-01",1988,7,324.26,"Tavg",22.75
"Rancho Harold","1988-07-01",1988,7,221.34,"Tmin",20.15
"Rancho Harold","1988-07-01",1988,7,221.34,"Tmax",25.45
"Rancho Harold","1988-07-01",1988,7,221.34,"Tavg",22.8
"Cacao Arenales","1988-08-01",1988,8,552.94,"Tmin",18.05
"Cacao Arenales","1988-08-01",1988,8,552.94,"Tmax",23.55
"Cacao Arenales","1988-08-01",1988,8,552.94,"Tavg",20.8
"Bosque Humedo","1988-08-01",1988,8,443.1,"Tmin",22.15
"Bosque Humedo","1988-08-01",1988,8,443.1,"Tmax",26.65
"Bosque Humedo","1988-08-01",1988,8,443.1,"Tavg",24.4
"Naranjo Carbonal","1988-08-01",1988,8,340.64,"Tmin",23.95
"Naranjo Carbonal","1988-08-01",1988,8,340.64,"Tmax",27.45
"Naranjo Carbonal","1988-08-01",1988,8,340.64,"Tavg",25.7
"Cacao Sendero Circular","1988-08-01",1988,8,559.6,"Tmin",17.25
"Cacao Sendero Circular","1988-08-01",1988,8,559.6,"Tmax",22.65
"Cacao Sendero Circular","1988-08-01",1988,8,559.6,"Tavg",19.95
"Gongora","1988-08-01",1988,8,529.86,"Tmin",20.35
"Gongora","1988-08-01",1988,8,529.86,"Tmax",25.95
"Gongora","1988-08-01",1988,8,529.86,"Tavg",23.15
"Rincon 1000","1988-08-01",1988,8,640.25,"Tmin",17.65
"Rincon 1000","1988-08-01",1988,8,640.25,"Tmax",23.75
"Rincon 1000","1988-08-01",1988,8,640.25,"Tavg",20.7
"Rincon 1200","1988-08-01",1988,8,652.66,"Tmin",16.45
"Rincon 1200","1988-08-01",1988,8,652.66,"Tmax",22.55
"Rincon 1200","1988-08-01",1988,8,652.66,"Tavg",19.5
"Maritza","1988-08-01",1988,8,489.56,"Tmin",20.55
"Maritza","1988-08-01",1988,8,489.56,"Tmax",25.85
"Maritza","1988-08-01",1988,8,489.56,"Tavg",23.2
"Pitilla","1988-08-01",1988,8,600.55,"Tmin",20.15
